model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
voter,rho_1_over_2pi,0.59999999999999998,20,0.582264837365861,0.08971775866445038,0.020061500716263177,0.6303443537641573,0.12420620326336514,0.027773351372404064,sin_evidencia
voter,rho_1_over_2pi,0.80000000000000004,20,0.49090590490445835,0.07126575288371073,0.015935506791567886,0.5540493837441706,0.09643827712606703,0.021564254328684893,sin_evidencia
voter,rho_1_over_2pi,1.2,20,0.3921073482792737,0.0353604866452533,0.007906845185625986,0.45750957694870087,0.09573982872529455,0.021408076518394565,3000
voter,rho_1_over_2pi,1.3999999999999999,20,0.3608750972084121,0.03488550306915444,0.007800635629190687,0.44157853097934713,0.09345481736637605,0.020897132445604472,3000
voter,rho_1_over_2pi,1.6000000000000001,20,0.33601169519145013,0.02659213657594784,0.005946182505077786,0.3977723184543638,0.07234529403195229,0.016176899530765516,sin_evidencia
voter,rho_1_over_2pi,1.8,20,0.3170190132646399,0.026601649949910273,0.0059483097601653245,0.4231720519653564,0.1107175196472944,0.02475719002315188,sin_evidencia
voter,rho_1_over_2pi,2.2000000000000002,20,0.28689675024513356,0.016446494173622407,0.003677547896377393,0.3476453197868088,0.07387521699032508,0.01651900070429143,2900
voter,rho_1_over_2pi,2.3999999999999999,20,0.2665325654509784,0.014542475987339633,0.003251796486884979,0.3293970686209194,0.07313435045952522,0.016353337911779137,sin_evidencia
voter,rho_1_over_2pi,2.6000000000000001,20,0.26058301778813014,0.007363706798041672,0.0016465748966798493,0.3381308294470353,0.0615134860657787,0.013754833637606727,sin_evidencia
voter,rho_1_over_2pi,2.7999999999999998,20,0.2539308564762899,0.007962962270767756,0.0017805724939702788,0.3052090273151232,0.056213094613698215,0.012569630078185649,2650
voter,rho_1_over_2pi,3.2000000000000002,20,0.24358151984620946,0.00634662249247512,0.0014191479320703516,0.28801007661558964,0.0514920648612981,0.011513975733169082,2650
voter,rho_1_over_2pi,3.3999999999999999,20,0.23748716713287163,0.005803794169013036,0.0012977678289330052,0.2701719686875416,0.05251676202133336,0.011743104983788066,sin_evidencia
voter,rho_1_over_2pi,3.6000000000000001,20,0.23523381404938,0.004951779117149125,0.0011072514715509338,0.29201573950699533,0.06270097123153329,0.014020363392896713,sin_evidencia
