model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520000,0,3000,0.42697015822075446,0.1875,1500,0.9999999999999997,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520001,1,3000,0.11509028855184197,0.1875,1500,0.9999999999999996,0.0,0.8125,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520002,2,3000,0.11345880191442766,0.1875,1500,1.0,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520003,3,3000,0.07566876213975704,0.125,1500,0.9108746090568747,0.0,0.5625,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520004,4,3000,0.1602601136935661,0.1875,1500,0.9955524318043111,0.005057515877278423,0.6877081945369754,0.008063339744768938
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520005,5,3000,0.13435672711473107,0.125,1500,1.0000000000000002,0.0,0.5,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520006,6,3000,0.13370565495580167,0.125,1500,1.0000000000000002,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520007,7,3000,0.2463733729851989,0.125,1500,0.9999999999999999,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520008,8,3000,0.10683040051446484,0.1875,1500,0.9999999999999999,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520009,9,3000,0.06027176797062796,0.1875,1500,0.3001825575906444,2.7755569455938195e-17,0.7189373750832778,0.2812499375832431
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520010,10,3000,0.20596675257314756,0.1875,1500,0.9281468020023497,5.551113891187639e-17,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520011,11,3000,0.014360180042314551,0.125,1500,0.9999393403837863,0.0,0.9375,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520012,12,3000,0.31572080955541465,0.125,1500,0.9999999999999997,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520013,13,3000,0.2921632853638506,0.1875,1500,1.0,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520014,14,3000,0.44815871969430615,0.125,1500,0.9999999999999999,0.0,1.0,0.0
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520015,15,3000,0.3130338300739139,0.0625,1500,0.22130534276479338,2.7755569455938195e-17,0.9375416389073951,0.06249998612960959
voter,rho_1_over_2pi,0.15915494309189535,16,0,1520016,16,3000,0.3161084624099616,0.1875,1500,0.9999999999999997,0.0,0.8125,0.0
