model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_1_over_3pi,5,200,20,0.2949122088238906,0.1722603352890372,0.0385185819533193,0.21363636363636362,0.05202510519208907,0.011633167174608841
voter,rho_1_over_3pi,5,250,20,0.2680590863000255,0.16875761614367904,0.037735350141808226,0.20909090909090908,0.04165977904505308,0.009315409787235995
voter,rho_1_over_3pi,5,300,20,0.2814375704424321,0.13492114562384086,0.030169285321705642,0.20454545454545453,0.039364791081110836,0.008802234877744126
voter,rho_1_over_3pi,5,350,20,0.2858373329177132,0.12165562392255422,0.027203024493598082,0.2,0.054545454545454536,0.012196734422726122
voter,rho_1_over_3pi,5,400,20,0.2682292725686254,0.11370858648150692,0.02542601289980631,0.20454545454545453,0.04874456952165276,0.010899617098437996
voter,rho_1_over_3pi,5,450,20,0.30506078228839906,0.19188286846035466,0.04290631375950034,0.20909090909090908,0.058210220340298616,0.013016200966614863
voter,rho_1_over_3pi,5,500,20,0.2851644974208272,0.13172488989760978,0.029454580813973074,0.20454545454545453,0.0634738183807679,0.014193177269087266
voter,rho_1_over_3pi,5,550,20,0.2589092679451376,0.14335629477478287,0.03205544201189124,0.21363636363636362,0.0594395310482819,0.013291083197466766
voter,rho_1_over_3pi,5,600,20,0.28250857445188143,0.11945110983924923,0.026710080158835522,0.22272727272727272,0.060814037092089324,0.013598432092410536
voter,rho_1_over_3pi,5,650,20,0.2828682935191433,0.13166731726733122,0.029441707182478443,0.21818181818181817,0.060302268915552716,0.013483997249264839
voter,rho_1_over_3pi,5,700,20,0.2705283467227325,0.1279054761355568,0.02860053393335821,0.22272727272727272,0.07859825666268447,0.01757510448107382
voter,rho_1_over_3pi,5,750,20,0.3065533436688245,0.12730007096897206,0.028465161222716903,0.23181818181818184,0.06726658448613064,0.015041265552522087
voter,rho_1_over_3pi,5,800,20,0.2907185391019501,0.13598801175760458,0.03040784384150445,0.2272727272727273,0.07329325225725954,0.01638886943392722
