model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
voter,4.0,rho_4,400,6.0,5,600,860502,2,0,0.3819
voter,8.0,rho_8,800,0.0,0,600,870000,0,0,1.1186
voter,8.0,rho_8,800,0.0,0,600,870001,1,0,1.1277
voter,8.0,rho_8,800,0.0,0,600,870002,2,0,1.1039
voter,8.0,rho_8,800,1.0,1,600,870100,0,0,1.1042
voter,8.0,rho_8,800,1.0,1,600,870101,1,0,1.0955
voter,8.0,rho_8,800,1.0,1,600,870102,2,0,1.1017
voter,8.0,rho_8,800,2.0,2,600,870200,0,0,1.0541
voter,8.0,rho_8,800,2.0,2,600,870201,1,0,1.0485
voter,8.0,rho_8,800,2.0,2,600,870202,2,0,1.0545
voter,8.0,rho_8,800,3.0,3,600,870300,0,0,1.0302
voter,8.0,rho_8,800,3.0,3,600,870301,1,0,1.0225
voter,8.0,rho_8,800,3.0,3,600,870302,2,0,1.0759
voter,8.0,rho_8,800,4.0,4,600,870400,0,0,1.0197
voter,8.0,rho_8,800,4.0,4,600,870401,1,0,1.0206
voter,8.0,rho_8,800,4.0,4,600,870402,2,0,1.1791
voter,8.0,rho_8,800,6.0,5,600,870500,0,0,1.1527
voter,8.0,rho_8,800,6.0,5,600,870501,1,0,1.057
voter,8.0,rho_8,800,6.0,5,600,870502,2,0,1.1246
