model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270000,0,3000,0.272627416195276,0.1875,1500,1.0,2.870721367723639e-17,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270001,1,3000,0.04165190597726851,0.125,1500,0.9999999999999999,0.0,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270002,2,3000,0.27749359394733536,0.1875,1500,0.9996128300922169,2.0853617509843505e-13,0.9375,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270003,3,3000,0.048808049422255195,0.1875,1500,0.9999999999923508,6.994052182219515e-11,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270004,4,3000,0.17514801291382728,0.125,1500,0.999978952479367,5.092335848411075e-05,0.9681878747501665,0.08331278413033183
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270005,5,3000,0.41854481971570884,0.25,1500,1.0,3.6116664696031843e-16,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270006,6,3000,0.29801148538084193,0.125,1500,0.999983067564349,8.903240271876284e-05,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270007,7,3000,0.29782219779925756,0.1875,1500,0.998576159241741,0.0,0.5625,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270008,8,3000,0.1230759111961176,0.1875,1500,1.0,2.4507261808044447e-16,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270009,9,3000,0.22285621736182457,0.125,1500,0.9999999999999999,6.638803364719391e-17,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270010,10,3000,0.1987930992928154,0.1875,1500,0.9942901864714502,0.0,0.5625,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270011,11,3000,0.2065531110513506,0.125,1500,0.9998006564165299,0.0006413186064097924,0.9686875416389074,0.12114354762813884
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270012,12,3000,0.23528059343252455,0.1875,1500,0.9997202266854089,0.001025542307975912,0.9770153231179214,0.10470932656485643
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270013,13,3000,0.254556077939418,0.125,1500,0.9999999815507303,1.0007801316190741e-07,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270014,14,3000,0.2088567265605425,0.1875,1500,0.9978802170062804,0.002532132948869394,0.8300716189207196,0.21323229592620355
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270015,15,3000,0.41943364060345173,0.125,1500,0.9999999999999954,2.425885048169522e-14,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270016,16,3000,0.2946012640590183,0.125,1500,0.9993831916173825,0.0002237045154441538,0.8117504996668887,0.006803089009422103
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270017,17,3000,0.11539023524773925,0.1875,1500,1.0,4.362187366999082e-17,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270018,18,3000,0.16697434189581262,0.1875,1500,0.9999999999999997,0.0,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0,1270019,19,3000,0.2973709042851622,0.25,1500,0.9999999999999997,0.0,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270100,0,3000,0.11192240198775225,0.125,1500,0.9983518617737386,0.001963926782454675,0.9040639573617588,0.052804176470178175
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270101,1,3000,0.1623575940355328,0.1875,1500,0.9986155786684336,0.0018939268273886532,0.9706445702864757,0.031192516785754937
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270102,2,3000,0.056480711765428876,0.125,1500,0.9933005775169985,0.009722247764311596,0.8411059293804131,0.2123958994254766
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270103,3,3000,0.3130741806373125,0.125,1500,0.9968181020922107,0.003438549602107505,0.8009243837441705,0.1487346668095998
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270104,4,3000,0.2570775594394529,0.1875,1500,0.9997111520919183,0.00018253564756920448,0.9987508327781479,0.012433241089247914
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270105,5,3000,0.1847894787111834,0.125,1500,0.9997848146894031,0.00012612792055653247,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270106,6,3000,0.4097389169765696,0.1875,1500,0.9995920390558224,0.0003411619185725853,0.9632744836775483,0.07292918824095679
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270107,7,3000,0.3582790792869144,0.125,1500,0.9995921393552337,0.00029351051837394455,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270108,8,3000,0.3224541599576173,0.1875,1500,0.9997524257862133,0.00014584720248960996,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270109,9,3000,0.08316506494408504,0.1875,1500,0.999739791693004,0.0001612584566511578,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270110,10,3000,0.31500548044339055,0.125,1500,0.9985083097556466,0.002120305872077253,0.9284227181878747,0.09109024683335251
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270111,11,3000,0.048381360546661,0.125,1500,0.9984815650191028,0.0012702807379547387,0.9355013324450366,0.010996456255992049
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270112,12,3000,0.4552133668712449,0.125,1500,0.9951588051169674,0.004509537992199237,0.6441538974017322,0.08224227079628606
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270113,13,3000,0.29538813565099614,0.1875,1500,0.9997353058338267,0.00019261880920562276,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270114,14,3000,0.18392596133330189,0.125,1500,0.9995371298467637,0.0003387811409652785,0.5625,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270115,15,3000,0.20380568039187302,0.125,1500,0.9996812363615669,0.0001976876346621474,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270116,16,3000,0.1190616693436692,0.1875,1500,0.9997597752832357,0.0001338624888594209,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270117,17,3000,0.12538035627449903,0.125,1500,0.9995220937963263,0.0007942859087657567,1.0,0.0
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270118,18,3000,0.2766931478902929,0.25,1500,0.9985958972844206,0.0024705722148102302,0.9817621585609594,0.03430439523903166
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.050000000000000003,1270119,19,3000,0.19584325662924704,0.125,1500,0.9944547945633407,0.009562869229621023,0.8845769487008661,0.17309293303301762
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270200,0,3000,0.10196742069090829,0.3125,1500,0.9983900699761012,0.0015819724583584199,0.9455363091272485,0.06198118856242838
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270201,1,3000,0.5081395076279625,0.25,1500,0.9958444638664639,0.0057998622177129755,0.7306795469686875,0.1608080587332579
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270202,2,3000,0.21953287233063098,0.125,1500,0.9986961736107478,0.0009477874133117349,0.9788057961359093,0.09448474576139093
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270203,3,3000,0.2713000853642939,0.125,1500,0.9793963711577452,0.02277995531429443,0.6561875416389074,0.24165390933472314
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270204,4,3000,0.18101647271196544,0.1875,1500,0.9844062939121773,0.0174445913399456,0.9650649566955363,0.031031966677028823
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270205,5,3000,0.4233616176962097,0.3125,1500,0.9986411213928458,0.001051671277106829,0.9938790806129247,0.031389329536457636
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270206,6,3000,0.22982456876860066,0.125,1500,0.9800486747345001,0.012962119150708128,0.817246835443038,0.06793379765921109
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270207,7,3000,0.03741230704119874,0.125,1500,0.9851743170061019,0.01218892839284174,0.8953614257161892,0.056891335324540465
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270208,8,3000,0.2769587760861426,0.125,1500,0.9984730746895957,0.0013035575448423378,0.9586525649566955,0.08329627959851094
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270209,9,3000,0.4131551425353201,0.125,1500,0.9979393558447772,0.0029839082773734367,0.9579447035309794,0.09879334250804946
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270210,10,3000,0.4458434663106309,0.1875,1500,0.9877979270818885,0.008876855692665692,0.5745336442371752,0.19891127897308608
vicsek,rho_1_over_2pi,0.15915494309189535,16,0.10000000000000001,1270211,11,3000,0.19718120490609614,0.1875,1500,0.9991558541836552,0.00046876786688679285,1.0,0.0
