model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path,source_run
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290703,3,0,0.1704,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290704,4,0,0.1704,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290705,5,0,0.1442,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290706,6,0,0.1618,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290707,7,0,0.1617,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290708,8,0,0.1445,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290709,9,0,0.1444,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290710,10,0,0.1199,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290711,11,0,0.1068,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290712,12,0,0.1308,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290713,13,0,0.1482,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290714,14,0,0.1654,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290715,15,0,0.1479,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290716,16,0,0.1411,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290717,17,0,0.2007,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290718,18,0,0.1843,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,0.5,7,3000,1290719,19,0,0.1762,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290800,0,0,0.1664,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290801,1,0,0.1463,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290802,2,0,0.1412,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290803,3,0,0.1442,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290804,4,0,0.1472,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290805,5,0,0.199,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290806,6,0,0.1832,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290807,7,0,0.1669,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290808,8,0,0.1832,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290809,9,0,0.1637,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290810,10,0,0.1723,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290811,11,0,0.1679,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290812,12,0,0.1713,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290813,13,0,0.2187,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290814,14,0,0.1931,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290815,15,0,0.1834,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290816,16,0,0.2206,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290817,17,0,0.1697,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290818,18,0,0.1452,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,1.0,8,3000,1290819,19,0,0.1572,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290900,0,0,0.203,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290901,1,0,0.153,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290902,2,0,0.1894,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290903,3,0,0.1592,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290904,4,0,0.198,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290905,5,0,0.1998,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290906,6,0,0.1718,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290907,7,0,0.189,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290908,8,0,0.1735,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290909,9,0,0.1652,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290910,10,0,0.2062,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290911,11,0,0.1655,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290912,12,0,0.1686,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290913,13,0,0.161,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290914,14,0,0.1791,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290915,15,0,0.1469,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290916,16,0,0.1378,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290917,17,0,0.1377,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290918,18,0,0.108,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,2.0,9,3000,1290919,19,0,0.0945,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291000,0,0,0.1191,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291001,1,0,0.108,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291002,2,0,0.155,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291003,3,0,0.1544,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291004,4,0,0.1188,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291005,5,0,0.1455,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291006,6,0,0.1569,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291007,7,0,0.1668,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291008,8,0,0.1461,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291009,9,0,0.143,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291010,10,0,0.1404,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291011,11,0,0.1534,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291012,12,0,0.1312,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291013,13,0,0.192,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291014,14,0,0.1709,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291015,15,0,0.21,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291016,16,0,0.1975,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291017,17,0,0.2136,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291018,18,0,0.231,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,3.0,10,3000,1291019,19,0,0.2014,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291100,0,0,0.2001,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291101,1,0,0.1343,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291102,2,0,0.1354,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291103,3,0,0.1155,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291104,4,0,0.112,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291105,5,0,0.1144,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291106,6,0,0.1204,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291107,7,0,0.1316,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291108,8,0,0.1387,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291109,9,0,0.1679,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291110,10,0,0.1342,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291111,11,0,0.1912,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291112,12,0,0.1763,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291113,13,0,0.2075,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291114,14,0,0.1689,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291115,15,0,0.1631,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291116,16,0,0.1935,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291117,17,0,0.1543,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291118,18,0,0.1809,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,4.0,11,3000,1291119,19,0,0.125,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291200,0,0,0.1113,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291201,1,0,0.1229,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291202,2,0,0.1241,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291203,3,0,0.1222,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291204,4,0,0.1043,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291205,5,0,0.0998,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291206,6,0,0.1344,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291207,7,0,0.1525,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291208,8,0,0.141,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291209,9,0,0.1567,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291210,10,0,0.135,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291211,11,0,0.1463,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291212,12,0,0.1674,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291213,13,0,0.1484,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291214,14,0,0.1574,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291215,15,0,0.1428,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291216,16,0,0.138,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291217,17,0,0.1209,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291218,18,0,0.1195,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,5.0,12,3000,1291219,19,0,0.1164,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291300,0,0,0.1238,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291301,1,0,0.1393,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291302,2,0,0.1298,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291303,3,0,0.154,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291304,4,0,0.1651,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291305,5,0,0.1393,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291306,6,0,0.1633,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291307,7,0,0.1744,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291308,8,0,0.1527,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291309,9,0,0.1444,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291310,10,0,0.1275,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291311,11,0,0.1195,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291312,12,0,0.1139,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291313,13,0,0.1091,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291314,14,0,0.106,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291315,15,0,0.1061,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291316,16,0,0.1113,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291317,17,0,0.1033,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291318,18,0,0.1123,,vicsek_lowrho_cluster_study_1
vicsek,0.1061032953945969,rho_1_over_3pi,,11,6.0,13,3000,1291319,19,0,0.1037,,vicsek_lowrho_cluster_study_1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500000,0,0,0.2411,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_000_seed_1500000,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500001,1,0,0.2359,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_001_seed_1500001,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500002,2,0,0.2312,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_002_seed_1500002,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500003,3,0,0.2346,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_003_seed_1500003,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500004,4,0,0.2315,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_004_seed_1500004,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500005,5,0,0.2364,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_005_seed_1500005,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500006,6,0,0.2452,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_006_seed_1500006,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500007,7,0,0.2338,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_007_seed_1500007,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500008,8,0,0.2466,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_008_seed_1500008,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500009,9,0,0.2516,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_009_seed_1500009,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500010,10,0,0.2816,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_010_seed_1500010,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500011,11,0,0.2635,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_011_seed_1500011,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500012,12,0,0.2661,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_012_seed_1500012,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500013,13,0,0.2817,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_013_seed_1500013,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500014,14,0,0.2629,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_014_seed_1500014,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500015,15,0,0.2634,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_015_seed_1500015,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500016,16,0,0.2522,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_016_seed_1500016,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500017,17,0,0.2627,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_017_seed_1500017,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500018,18,0,0.2617,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_018_seed_1500018,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.0,0,3000,1500019,19,0,0.2617,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0/steps_3000/realization_019_seed_1500019,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500100,0,0,0.2503,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_000_seed_1500100,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500101,1,0,0.2635,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_001_seed_1500101,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500102,2,0,0.2658,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_002_seed_1500102,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500103,3,0,0.2725,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_003_seed_1500103,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500104,4,0,0.2652,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_004_seed_1500104,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500105,5,0,0.258,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_005_seed_1500105,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500106,6,0,0.2624,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_006_seed_1500106,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500107,7,0,0.2667,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_007_seed_1500107,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500108,8,0,0.2787,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_008_seed_1500108,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500109,9,0,0.2552,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_009_seed_1500109,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500110,10,0,0.2374,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_010_seed_1500110,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500111,11,0,0.2432,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_011_seed_1500111,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500112,12,0,0.2445,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_012_seed_1500112,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500113,13,0,0.299,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_013_seed_1500113,final_voter_lowrho_grid_v1
voter,0.3183098861837907,rho_1_over_pi,0.32,32,0.05,1,3000,1500114,14,0,0.239,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_pi/eta_0p050000000000000003/steps_3000/realization_014_seed_1500114,final_voter_lowrho_grid_v1
