model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_2,0.3,2870,20,0.5518124314938928,0.27383887304739885,0.061232233501591876,0.9782500000000001,0.0318698525255452,0.007126315668001242
voter,rho_2,0.3,2880,20,0.536262246264126,0.25193695568071334,0.05633481589464268,0.9592499999999999,0.08202552956244781,0.01834146599920519
voter,rho_2,0.3,2890,20,0.5555300328337162,0.21831399700806206,0.04881649377497124,0.96075,0.0824814373056144,0.018443410069724088
voter,rho_2,0.3,2900,20,0.5506918670938474,0.20480977673487155,0.04579685832357277,0.9792500000000001,0.032683137854251386,0.007308171796010271
voter,rho_2,0.3,2910,20,0.5682609530619525,0.17783276513990717,0.03976461514795873,0.97875,0.030202441954252642,0.00675347132962005
voter,rho_2,0.3,2920,20,0.5579920465880389,0.20922306938977536,0.04678370056166931,0.97525,0.03211210830823788,0.007180485707805566
voter,rho_2,0.3,2930,20,0.563427940516335,0.21906837694667686,0.04898517825733172,0.9785,0.03256148031032988,0.007280968342191855
voter,rho_2,0.3,2940,20,0.592921219160298,0.19266840629180298,0.043081965358501964,0.9715,0.03402572556169817,0.0076083835339709315
voter,rho_2,0.3,2950,20,0.5926686302279418,0.17822592036122775,0.03985252732801691,0.9535,0.09796810705530651,0.02190633470026421
voter,rho_2,0.3,2960,20,0.6236832112135172,0.14991261432707872,0.03352147963200569,0.951,0.0973858305915188,0.02177613372479146
voter,rho_2,0.3,2970,20,0.6020200843658118,0.19525187432002558,0.04365964637138227,0.9615,0.09771258874884033,0.02184919906998881
voter,rho_2,0.3,2980,20,0.5901111306300818,0.18927391740850863,0.04232293456931061,0.9615,0.09771258874884033,0.02184919906998881
voter,rho_2,0.3,2990,20,0.5594660833397926,0.2033157081559724,0.04546277443302627,0.961,0.09777013859047147,0.021862067605786968
voter,rho_2,0.3,3000,20,0.537084315288538,0.19381772259501046,0.04333896029666403,0.96225,0.09778132490409402,0.021864568941554734
voter,rho_2,1.0,0,20,0.05984838339180605,0.045633310325626036,0.010203918392644288,0.9977499999999999,0.006609652033201149,0.0014779631253857466
voter,rho_2,1.0,10,20,0.14042762618694074,0.06535698093710762,0.014614265217953054,0.99825,0.00481534007106456,0.0010767427733679024
voter,rho_2,1.0,20,20,0.15948397968788414,0.09268778214352773,0.020725618155661915,0.9970000000000001,0.007483314773547889,0.0016733200530681526
voter,rho_2,1.0,30,20,0.21988720106765752,0.11761613170823454,0.026299766575018087,0.99875,0.005448623679425847,0.0012183492931011216
voter,rho_2,1.0,40,20,0.21230395488675638,0.11240732867227646,0.025135042808037134,0.9945,0.012835497652993447,0.002870104527713235
voter,rho_2,1.0,50,20,0.20992797210268205,0.12109891443938854,0.02707854046879036,0.99325,0.013160072188251867,0.0029426816001735584
voter,rho_2,1.0,60,20,0.21279962434587488,0.10733754073493149,0.024001403762095953,0.99725,0.008584142356694706,0.0019194725838104609
voter,rho_2,1.0,70,20,0.22581752223830814,0.11460289556033133,0.02562598648912097,0.99825,0.007628073151196186,0.00170568901034157
voter,rho_2,1.0,80,20,0.18595624041555342,0.09494158529833302,0.021229583861866727,0.998,0.007648529270389184,0.0017102631376487085
voter,rho_2,1.0,90,20,0.2041811290005784,0.09560542052745186,0.021378021931683613,1.0,0.0,0.0
voter,rho_2,1.0,100,20,0.16232146129968092,0.09681377445954846,0.021648218084988333,0.9994999999999999,0.002179449471770339,0.00048733971724044866
voter,rho_2,1.0,110,20,0.1736165800494335,0.09411906151173727,0.021045661951872865,0.9994999999999999,0.002179449471770339,0.00048733971724044866
voter,rho_2,1.0,120,20,0.1735743341984972,0.06304704943108369,0.014097748830869257,0.9974999999999999,0.006020797289396153,0.0013462912017836272
voter,rho_2,1.0,130,20,0.15467122492624436,0.07443611699032351,0.01664442175714904,0.99025,0.024159625411003364,0.005402256472993481
voter,rho_2,1.0,140,20,0.1534946603271964,0.06949149005485913,0.01553876956204156,0.9949999999999999,0.019621416870348577,0.004387482193696059
voter,rho_2,1.0,150,20,0.2044185423385651,0.08198827413172775,0.01833313543164308,0.9955,0.014309088021254197,0.0031996093511552338
voter,rho_2,1.0,160,20,0.18423963119422265,0.08597219826839413,0.019223967950321896,0.9970000000000001,0.013076696830622032,0.0029240383034426914
voter,rho_2,1.0,170,20,0.17846807158104935,0.07900245457383513,0.01766548588164345,0.9970000000000001,0.013076696830622032,0.0029240383034426914
voter,rho_2,1.0,180,20,0.16186577389299522,0.10192376460518295,0.022790846617987606,1.0,0.0,0.0
voter,rho_2,1.0,190,20,0.18521633756648698,0.09052993940320661,0.02024310985045067,0.99825,0.00530919014539883,0.0011871710070583776
voter,rho_2,1.0,200,20,0.16762991211901984,0.07163628117303641,0.01601835943581978,0.9977499999999999,0.005584576975922174,0.0012487493743742186
voter,rho_2,1.0,210,20,0.21293258541405033,0.09821458491553435,0.021961448825306023,0.99475,0.017711225254058504,0.003960350363288579
voter,rho_2,1.0,220,20,0.20670517082660625,0.0884655401306642,0.019781496139840076,0.9984999999999999,0.0047696960070847325,0.001066536450385078
voter,rho_2,1.0,230,20,0.22282958203872605,0.09932598534844332,0.02220996551712674,0.9967499999999999,0.0071195154329490775,0.0015919720474932982
voter,rho_2,1.0,240,20,0.18826345538258857,0.10016644321587705,0.02239789760950737,0.9984999999999999,0.0047696960070847325,0.001066536450385078
voter,rho_2,1.0,250,20,0.17763024634539912,0.07604057750897454,0.01700319003584087,0.994,0.017720045146669344,0.003962322551231788
voter,rho_2,1.0,260,20,0.17018644816945505,0.0937996488856415,0.02097423911739068,0.9949999999999999,0.01746424919657297,0.0039051248379533246
voter,rho_2,1.0,270,20,0.17686074762093473,0.09647320026678437,0.021572063380348068,0.9765,0.07358838223524145,0.01645486250322378
voter,rho_2,1.0,280,20,0.207108552820178,0.089176632378617,0.019940501200309636,0.9877499999999999,0.024873429598670126,0.005561867941618171
voter,rho_2,1.0,290,20,0.19370202192628386,0.10765913813079035,0.024073315125948687,0.97325,0.08061133605145122,0.01802524271681244
voter,rho_2,1.0,300,20,0.18421551856863733,0.08299536930582943,0.018558328758553413,0.99,0.019748417658131498,0.004415880433163923
voter,rho_2,1.0,310,20,0.17755934028860168,0.1182248105755423,0.02643587130739486,0.99325,0.012376893794486574,0.002767557587476729
voter,rho_2,1.0,320,20,0.21874861136050208,0.11878235888291439,0.026560542898997255,0.993,0.011113055385446444,0.0024849547279578374
voter,rho_2,1.0,330,20,0.20629546103127142,0.09890290497688078,0.022115361870050768,0.9942500000000001,0.009908960591303216,0.00221571094685205
voter,rho_2,1.0,340,20,0.19065448454959494,0.07757681780545209,0.01734670380911069,0.9792500000000001,0.04958011194017214,0.011086450063027388
voter,rho_2,1.0,350,20,0.16320070217599442,0.07045635319153057,0.01575451951829966,0.993,0.012688577540449532,0.002837252191822224
voter,rho_2,1.0,360,20,0.1999069153360796,0.06729301704444665,0.015047176052243469,0.9802500000000001,0.031243999423889373,0.00698637066007809
voter,rho_2,1.0,370,20,0.20679937016977085,0.08733161886013704,0.019527943635636914,0.9872500000000001,0.02271976012197312,0.005080292806522081
voter,rho_2,1.0,380,20,0.20133379628773412,0.0846839832039005,0.018935914304937195,0.9897500000000001,0.02058367071248469,0.00460264869395873
