model,rho_label,eta,t,va_mean,va_stdev
vicsek,rho_2,6,25,0.046696895158635086,0.009847102256848312
vicsek,rho_2,6,50,0.045210806328500136,0.006533224552490486
vicsek,rho_2,6,75,0.07873657286576445,0.03427595296014069
vicsek,rho_2,6,100,0.06671502830295283,0.04698248924937949
vicsek,rho_2,6,125,0.0877320422370919,0.05695729988938213
vicsek,rho_2,6,150,0.0476968213309183,0.020282327444752286
vicsek,rho_2,6,175,0.08173522219247947,0.018056404831174606
vicsek,rho_2,6,200,0.05550173063985203,0.03111409528243989
vicsek,rho_2,6,225,0.06578351840422043,0.026491562154462845
vicsek,rho_2,6,250,0.025417668210806797,0.004653103148356806
vicsek,rho_2,6,275,0.040474832964537855,0.022116587234275197
vicsek,rho_2,6,300,0.05729878611087157,0.024404950864941505
vicsek,rho_2,6,325,0.05125607809935586,0.012023306758038792
vicsek,rho_2,6,350,0.07162582484406033,0.019579028237657677
vicsek,rho_2,6,375,0.028052554452075728,0.010453978120399134
vicsek,rho_2,6,400,0.07767418792431176,0.009520954431905367
vicsek,rho_2,6,425,0.04850095036379957,0.024283471389827966
vicsek,rho_2,6,450,0.05942583544574279,0.052483839721205135
vicsek,rho_2,6,475,0.05695674865520609,0.01776537071026473
vicsek,rho_2,6,500,0.12142671567161771,0.058708427204971096
vicsek,rho_2,6,525,0.10050915863302264,0.04780882311118672
vicsek,rho_2,6,550,0.08008123151215903,0.04000429595630906
vicsek,rho_2,6,575,0.015630583207010582,0.004333763974821169
vicsek,rho_2,6,600,0.0742524469191371,0.03255783468080061
vicsek,rho_4,0,0,0.048149440161386926,0.025434109619334816
vicsek,rho_4,0,25,0.5709542450542918,0.12140109502668464
vicsek,rho_4,0,50,0.7462582056392221,0.0917707998551169
vicsek,rho_4,0,75,0.9005311992191959,0.055286864611563916
vicsek,rho_4,0,100,0.9659615564765199,0.023581768358416817
vicsek,rho_4,0,125,0.9888649235870474,0.007957950318761309
vicsek,rho_4,0,150,0.9960928919518155,0.0029307255744437793
vicsek,rho_4,0,175,0.99835700180873,0.001390459312918336
vicsek,rho_4,0,200,0.9991527161747675,0.0008438587481843009
vicsek,rho_4,0,225,0.9995224548839944,0.0005332461108562055
vicsek,rho_4,0,250,0.9997279490380251,0.0003235864602272624
vicsek,rho_4,0,275,0.9998438279402868,0.0001931069269059317
vicsek,rho_4,0,300,0.9999082776105405,0.00011662978487982774
vicsek,rho_4,0,325,0.9999455966629505,7.061219000002443e-05
vicsek,rho_4,0,350,0.9999676853092644,4.259474048474172e-05
vicsek,rho_4,0,375,0.9999806405137693,2.5835227406479978e-05
vicsek,rho_4,0,400,0.9999882238727924,1.5878746954266763e-05
vicsek,rho_4,0,425,0.9999928148648217,9.770372462162527e-06
vicsek,rho_4,0,450,0.9999956069710852,6.016181878735121e-06
vicsek,rho_4,0,475,0.999997308924747,3.7069209355167387e-06
vicsek,rho_4,0,500,0.9999983510788475,2.282191454994887e-06
vicsek,rho_4,0,525,0.9999989879431738,1.4062300496314284e-06
vicsek,rho_4,0,550,0.9999993781435962,8.668349111823069e-07
vicsek,rho_4,0,575,0.9999996157299901,5.370949294561306e-07
vicsek,rho_4,0,600,0.9999997620459409,3.3332444430461597e-07
vicsek,rho_4,1,0,0.016443567619477278,0.003046793813137471
vicsek,rho_4,1,25,0.23900371783260654,0.1257112569602384
vicsek,rho_4,1,50,0.2865628257399722,0.16951764836138403
vicsek,rho_4,1,75,0.45979706646938573,0.14673527435876832
vicsek,rho_4,1,100,0.5506173162431635,0.21490388628951876
vicsek,rho_4,1,125,0.7352900271078759,0.12900577265345722
vicsek,rho_4,1,150,0.8130891612571717,0.07937646769621205
vicsek,rho_4,1,175,0.8939194718396749,0.04890930067615811
vicsek,rho_4,1,200,0.9266915302824614,0.014320746619741703
vicsek,rho_4,1,225,0.9371863700849401,0.00927721544171952
vicsek,rho_4,1,250,0.9477141218549111,0.004294120548543803
vicsek,rho_4,1,275,0.9470015016697128,0.0037812473499829447
vicsek,rho_4,1,300,0.9509480612070839,0.0016220084266369446
vicsek,rho_4,1,325,0.9444734157754818,0.0030826818223285645
vicsek,rho_4,1,350,0.9460366281721052,0.00709032963606874
