model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,0.3183098861837907,rho_1_over_pi,32,1.2,2,3000,2100217,17,0,0.2081
vicsek,0.3183098861837907,rho_1_over_pi,32,1.2,2,3000,2100218,18,0,0.2129
vicsek,0.3183098861837907,rho_1_over_pi,32,1.2,2,3000,2100219,19,0,0.2255
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100300,0,0,0.2189
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100301,1,0,0.2028
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100302,2,0,0.206
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100303,3,0,0.2023
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100304,4,0,0.2113
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100305,5,0,0.2071
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100306,6,0,0.2012
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100307,7,0,0.1904
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100308,8,0,0.1666
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100309,9,0,0.189
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100310,10,0,0.1906
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100311,11,0,0.1968
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100312,12,0,0.2174
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100313,13,0,0.1928
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100314,14,0,0.1876
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100315,15,0,0.192
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100316,16,0,0.1913
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100317,17,0,0.2061
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100318,18,0,0.1977
vicsek,0.3183098861837907,rho_1_over_pi,32,1.4,3,3000,2100319,19,0,0.2087
