model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
vicsek,rho_1_over_pi,1.0,0,20,0.13866794462566087,0.07189670424730517,0.01607659180551722,0.1625,0.04592793267718459,0.010269797953221865
vicsek,rho_1_over_pi,1.0,10,20,0.24468120835564702,0.10324265747625952,0.023085760029464317,0.171875,0.05182226234930312,0.011587810136086972
vicsek,rho_1_over_pi,1.0,20,20,0.26652396044497206,0.11752364249420674,0.02627908535804292,0.2,0.06584783595532961,0.014724023736737181
vicsek,rho_1_over_pi,1.0,30,20,0.25375969242463425,0.13959653364018515,0.031214733864279014,0.2234375,0.0728031109826359,0.016279270513063535
vicsek,rho_1_over_pi,1.0,40,20,0.2804992939652766,0.15571190705667656,0.0348182409084858,0.2515625,0.05885877563074176,0.013161222338274664
vicsek,rho_1_over_pi,1.0,50,20,0.3035792719101013,0.16700986681591437,0.037344541511357084,0.2703125,0.07798424820917363,0.017437808016992847
vicsek,rho_1_over_pi,1.0,60,20,0.32986805697801425,0.21171462019072182,0.04734082825770035,0.2984375,0.11670734967751603,0.0260965567352764
vicsek,rho_1_over_pi,1.0,70,20,0.3615295398648222,0.18441797175595262,0.04123711211189463,0.3046875,0.12017037059421096,0.026870911752999747
vicsek,rho_1_over_pi,1.0,80,20,0.3807453607263606,0.17843913630152103,0.03990020386165514,0.3234375,0.10927450740566164,0.02443452267668636
vicsek,rho_1_over_pi,1.0,90,20,0.39172417614867777,0.18447743628182817,0.04125040878410538,0.3578125,0.12162434159636795,0.027196029552813403
vicsek,rho_1_over_pi,1.0,100,20,0.41370613554493046,0.19078122835523867,0.0426599795433224,0.365625,0.11862658060063942,0.026525709816138755
vicsek,rho_1_over_pi,1.0,110,20,0.44760110111165263,0.1813043487867355,0.0405408848503472,0.384375,0.11821425199611085,0.026433510337259405
vicsek,rho_1_over_pi,1.0,120,20,0.4685145970575887,0.1999525484280141,0.044710749055935826,0.4203125,0.15451379135452603,0.03455033409299395
vicsek,rho_1_over_pi,1.0,130,20,0.48413555534992936,0.21343515741539473,0.047725552076919094,0.40625,0.15213326805797606,0.03401803290168318
vicsek,rho_1_over_pi,1.0,140,20,0.5207551608085482,0.15885905574514037,0.035521964748756234,0.48125,0.16399552204252407,0.0366705135292649
vicsek,rho_1_over_pi,1.0,150,20,0.560695384151331,0.15632533299023224,0.034955407117144975,0.4703125,0.17663162363730342,0.03949603174291691
vicsek,rho_1_over_pi,1.0,160,20,0.5866102708961167,0.12748535250987464,0.028506591434760312,0.4890625,0.17294411805190138,0.03867148042728
vicsek,rho_1_over_pi,1.0,170,20,0.5857047882496212,0.13816673919031766,0.030895022105903454,0.4859375,0.17271810260870168,0.03862094183778407
vicsek,rho_1_over_pi,1.0,180,20,0.5962714717755636,0.14705765743863405,0.032883091864466335,0.525,0.16494554025495808,0.03688294405955143
vicsek,rho_1_over_pi,1.0,190,20,0.609780678468047,0.14933732914100267,0.03339284195375422,0.4828125,0.18526664694096992,0.04142688165234622
vicsek,rho_1_over_pi,1.0,200,20,0.6660730314328811,0.17511120711911313,0.0391560562740382,0.50625,0.18291263283327372,0.040900508095866
vicsek,rho_1_over_pi,1.0,210,20,0.6450492313850414,0.17440035215426206,0.03899710427168318,0.51875,0.18498310733685927,0.04136348026943574
vicsek,rho_1_over_pi,1.0,220,20,0.6569657616952507,0.14405012914888973,0.03221058809445414,0.5453125,0.19775966909041387,0.04422040632940294
vicsek,rho_1_over_pi,1.0,230,20,0.677956253188446,0.14390477830303883,0.03217808665726316,0.515625,0.19553112763700822,0.043722089311353816
vicsek,rho_1_over_pi,1.0,240,20,0.6818458931542193,0.15832348783179168,0.035402208122674694,0.5484375,0.20622040507367354,0.046112284409227655
vicsek,rho_1_over_pi,1.0,250,20,0.6586556389947753,0.19180257723619432,0.04288836009597842,0.5234375,0.19005421718222934,0.042497414902997334
vicsek,rho_1_over_pi,1.0,260,20,0.6313196837956451,0.1623059920934568,0.03629272314765128,0.5265625,0.18757160091215835,0.04194228502880476
vicsek,rho_1_over_pi,1.0,270,20,0.6431923388112193,0.16892089067927624,0.037771859437867226,0.5453125,0.17690784809824012,0.03955779741008718
vicsek,rho_1_over_pi,1.0,280,20,0.6574822314423989,0.19721765012972559,0.04409920720528366,0.565625,0.2017743557169741,0.04511811754993774
vicsek,rho_1_over_pi,1.0,290,20,0.6465903449660748,0.22814073341679844,0.05101381883566192,0.575,0.19400185243960946,0.043380132981585016
vicsek,rho_1_over_pi,1.0,300,20,0.6418992212172265,0.23696451635249488,0.052986876681953905,0.5703125,0.18351893422410126,0.041036081208340305
vicsek,rho_1_over_pi,1.0,310,20,0.6608725477370473,0.23214839398755446,0.05190995898235752,0.578125,0.18073742176151567,0.04041411611367988
vicsek,rho_1_over_pi,1.0,320,20,0.6520541438918934,0.2402402554757653,0.05371935421757273,0.584375,0.1946802265896565,0.043531822052953396
vicsek,rho_1_over_pi,1.0,330,20,0.6494258406094289,0.19947963006270353,0.04460500129467157,0.640625,0.18500950144519604,0.04136938217148039
vicsek,rho_1_over_pi,1.0,340,20,0.6509618816657421,0.21166969296462043,0.04733078222454003,0.6515625,0.18495010940453643,0.04135610170745666
vicsek,rho_1_over_pi,1.0,350,20,0.6628171104867834,0.19046572132143566,0.04258943002582612,0.6515625,0.1979570956514315,0.04426455225050288
vicsek,rho_1_over_pi,1.0,360,20,0.637700786347146,0.24389654762925153,0.054536925997652155,0.646875,0.18856468551931987,0.042164345497706944
vicsek,rho_1_over_pi,1.0,370,20,0.6226743343339181,0.21543761017272822,0.04817331412563205,0.63125,0.17968070639331313,0.04017782737406292
vicsek,rho_1_over_pi,1.0,380,20,0.6112962209971721,0.18612442994082046,0.04161868776210717,0.628125,0.19337160630506228,0.04323920566164462
vicsek,rho_1_over_pi,1.0,390,20,0.629492776416755,0.21290251535231972,0.04760644969084794,0.5921875,0.20070067692648672,0.04487803567378478
vicsek,rho_1_over_pi,1.0,400,20,0.5960458795544483,0.20969922436121025,0.0468901720500646,0.63125,0.1884351678960167,0.042135384476707935
vicsek,rho_1_over_pi,1.0,410,20,0.6212594974020412,0.20227791872416723,0.045230717661441544,0.6234375,0.21182682896354277,0.04736591890207029
vicsek,rho_1_over_pi,1.0,420,20,0.6324433198780757,0.20742781186685938,0.04638226877583351,0.640625,0.20191949973937634,0.04515057273999965
vicsek,rho_1_over_pi,1.0,430,20,0.6367715768106242,0.16430799155064216,0.03674038383536969,0.6125,0.19970681635838072,0.04465580169474063
vicsek,rho_1_over_pi,1.0,440,20,0.6130895332106434,0.1869759307598241,0.04180908913352606,0.6328125,0.20607829026549596,0.046080506572058214
vicsek,rho_1_over_pi,1.0,450,20,0.6602165552803833,0.18685141683221268,0.0417812469728976,0.6359375,0.21224134073914536,0.047458606552842446
vicsek,rho_1_over_pi,1.0,460,20,0.6765474640449909,0.18593306910535867,0.0415758981784748,0.625,0.213096589015404,0.04764984588117783
vicsek,rho_1_over_pi,1.0,470,20,0.6682990673605539,0.19665052472091718,0.04397239410869737,0.60625,0.2168218594837707,0.04848284168136187
vicsek,rho_1_over_pi,1.0,480,20,0.7042298222798734,0.2068479711938771,0.04625261245974275,0.6046875,0.19371849542248154,0.04331677242636506
vicsek,rho_1_over_pi,1.0,490,20,0.7399802120113435,0.1636788744879237,0.03659970898356535,0.609375,0.19200321449132043,0.04293322395010652
vicsek,rho_1_over_pi,1.0,500,20,0.7560617523340339,0.14064606861398446,0.031449417018896884,0.6296875,0.20113811913396723,0.04497585072500018
vicsek,rho_1_over_pi,1.0,510,20,0.7718803508876407,0.1450449105315704,0.032433027973896654,0.6140625,0.1924540834036784,0.043034041303803894
vicsek,rho_1_over_pi,1.0,520,20,0.7673772465627371,0.14713650091954097,0.03290072180275539,0.6515625,0.18040617150959665,0.040340046305594394
vicsek,rho_1_over_pi,1.0,530,20,0.7827768913521288,0.14786012047863498,0.03306252805515365,0.6953125,0.17507671309671655,0.03914834317614859
vicsek,rho_1_over_pi,1.0,540,20,0.8239029369336981,0.10907329100528973,0.02438952932174442,0.696875,0.17402069740407317,0.038912210888742874
vicsek,rho_1_over_pi,1.0,550,20,0.8372750785553166,0.11026308806630836,0.024655576032531133,0.7015625,0.17243516671128892,0.038557675447795085
vicsek,rho_1_over_pi,1.0,560,20,0.8200015048087275,0.10277688613819276,0.022981610392075486,0.6953125,0.17921132558727979,0.0400728706351005
vicsek,rho_1_over_pi,1.0,570,20,0.8228937816196327,0.09059079826384031,0.020256718305391684,0.6984375,0.17685263772064583,0.03954545199435075
vicsek,rho_1_over_pi,1.0,580,20,0.8034857802677606,0.10329692238450855,0.02309789403182808,0.7171875,0.16371988034062937,0.03660887817097787
