model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_1_over_pi,0.31830988618379069,32,0.14999999999999999,1250315,15,3000,0.16839318720568527,0.125,1500,0.9792369278151669,0.017653259254779004,0.6883327781479014,0.17501779609202833,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.14999999999999999,1250316,16,3000,0.0438766544983277,0.15625,1500,0.987893474633211,0.010125680826489571,0.8578031312458361,0.048513330003859635,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.14999999999999999,1250317,17,3000,0.28963338702624225,0.21875,1500,0.9884569293448967,0.0076602125765667505,0.9463899067288475,0.04707083726233873,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.14999999999999999,1250318,18,3000,0.2391190776461959,0.21875,1500,0.9917238374232727,0.010832607454007976,0.965169053964024,0.02509935175256166,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.14999999999999999,1250319,19,3000,0.11604416280918477,0.125,1500,0.9949750992373342,0.006126880214330873,0.8869503664223851,0.17149461585140693,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250400,0,3000,0.07777547790044471,0.21875,1500,0.9878637623859889,0.021471485563875858,0.9393737508327782,0.058469537020135326,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250401,1,3000,0.30323163807554643,0.15625,1500,0.9762785665429305,0.029008825299468438,0.7749417055296469,0.2192533034918619,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250402,2,3000,0.09050168744997987,0.21875,1500,0.9873319399159309,0.01032602782346737,0.8481012658227848,0.04334616259665194,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250403,3,3000,0.17766285642222557,0.15625,1500,0.9774760894745229,0.021660935062878806,0.7897026982011992,0.2382745664110683,vicsek_lowrho_cluster_study_1
vicsek,rho_1_over_pi,0.31830988618379069,32,0.20000000000000001,1250404,4,3000,0.14435028014413467,0.125,1500,0.9899365733194425,0.011703945030232728,0.9596518987341772,0.029347174599174543,vicsek_lowrho_cluster_study_1
