model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr
voter,rho_1_over_2pi,0.59999999999999998,0,20,0.1958373239160121,0.09890656272679253,0.022116179767795504,0.203125,0.09657210712726527,0.021594179626695707
voter,rho_1_over_2pi,0.59999999999999998,50,20,0.2896575577979613,0.16691769908670634,0.03732393218057299,0.275,0.1224744871391589,0.027386127875258303
voter,rho_1_over_2pi,0.59999999999999998,100,20,0.3648252989862356,0.16668679062397898,0.03727229947864916,0.31875,0.1184205957593526,0.026479650205393574
voter,rho_1_over_2pi,0.59999999999999998,150,20,0.38813650281707707,0.17804340645114958,0.0398117159770395,0.38125,0.14100642715848097,0.03152999563907359
voter,rho_1_over_2pi,0.59999999999999998,200,20,0.5458487996966438,0.17468036183148902,0.03905971633894691,0.44375,0.15168326374389496,0.03391740887803783
voter,rho_1_over_2pi,0.59999999999999998,250,20,0.48486861247051644,0.2399748241313456,0.05366000196462457,0.46875,0.18381801462315928,0.04110295761864345
voter,rho_1_over_2pi,0.59999999999999998,300,20,0.468333973923471,0.19019402488066614,0.04252867685474558,0.509375,0.19593027299271545,0.04381134092618029
voter,rho_1_over_2pi,0.59999999999999998,350,20,0.4721576092018765,0.21933419394133377,0.04904461674429448,0.471875,0.16473819191371503,0.0368365795609473
voter,rho_1_over_2pi,0.59999999999999998,400,20,0.485350876067674,0.21867396288543492,0.04889698459210985,0.490625,0.1442586110947974,0.03225720607476723
voter,rho_1_over_2pi,0.59999999999999998,450,20,0.5328517733224595,0.21603239420850573,0.048306311879225065,0.5125,0.12119199643540822,0.027099354235848496
voter,rho_1_over_2pi,0.59999999999999998,500,20,0.4949189176937659,0.2218573814137076,0.049608818615114854,0.484375,0.1450686798554395,0.03243834295629171
voter,rho_1_over_2pi,0.59999999999999998,550,20,0.49708314518513214,0.22536526796717754,0.05039320589420648,0.50625,0.15922174003571246,0.03560306342156529
voter,rho_1_over_2pi,0.59999999999999998,600,20,0.4423038156833415,0.19712937584677884,0.04407946847555026,0.496875,0.13180685443101964,0.029472908640817926
voter,rho_1_over_2pi,0.59999999999999998,650,20,0.4308119478950164,0.16850561886065343,0.03767900183630917,0.48125,0.1356408400888169,0.03033021389637732
voter,rho_1_over_2pi,0.59999999999999998,700,20,0.48897835611744017,0.243216167461772,0.05438478836714946,0.446875,0.14013804577986666,0.031335819659775936
voter,rho_1_over_2pi,0.59999999999999998,750,20,0.4488634623214864,0.2186137526844296,0.04888352118187117,0.428125,0.12066709110192389,0.02698198183510618
voter,rho_1_over_2pi,0.59999999999999998,800,20,0.4415468830481089,0.2040743723084538,0.045632416894730334,0.440625,0.13180685443101964,0.029472908640817926
voter,rho_1_over_2pi,0.59999999999999998,850,20,0.4773811398166078,0.21736055478415744,0.048603297612444314,0.49375,0.14644218142324977,0.032745467243574335
voter,rho_1_over_2pi,0.59999999999999998,900,20,0.5110545214884624,0.18401598643713352,0.04114722546201099,0.509375,0.17927261886579332,0.04008657622883251
voter,rho_1_over_2pi,0.59999999999999998,950,20,0.6098007179767139,0.20139014473707886,0.04503220536306298,0.578125,0.18736974642401585,0.04189714899309976
voter,rho_1_over_2pi,0.59999999999999998,1000,20,0.4611995542714317,0.22872765097890663,0.05114505759226815,0.559375,0.22050634202897657,0.04930671702466105
voter,rho_1_over_2pi,0.59999999999999998,1050,20,0.537777655623717,0.20166412786023655,0.04509346985186981,0.553125,0.18035880038135096,0.04032945379930157
voter,rho_1_over_2pi,0.59999999999999998,1100,20,0.528977735033153,0.21061502876955207,0.04709495214117923,0.58125,0.22456555279027102,0.05021438414438635
voter,rho_1_over_2pi,0.59999999999999998,1150,20,0.5642136138600218,0.16021435446365956,0.03582501875519896,0.546875,0.1663897438996767,0.037205877811845804
voter,rho_1_over_2pi,0.59999999999999998,1200,20,0.5983452297814595,0.18399764252039683,0.0411431236375313,0.503125,0.1536979078419742,0.034367896993415234
voter,rho_1_over_2pi,0.59999999999999998,1250,20,0.5787443167764967,0.15744856564135407,0.03520656957339054,0.5875,0.17940875118009156,0.040117016339703035
voter,rho_1_over_2pi,0.59999999999999998,1300,20,0.566711350306228,0.2125737082843577,0.0475329261953034,0.575,0.21157888599763447,0.047310477169438904
voter,rho_1_over_2pi,0.59999999999999998,1350,20,0.544556834954862,0.18962182561812904,0.04240072920997476,0.565625,0.1859046714716981,0.04156954827454828
voter,rho_1_over_2pi,0.59999999999999998,1400,20,0.5385588050749345,0.20445387331202258,0.045717275898881256,0.534375,0.17396457074645974,0.03889966058656553
voter,rho_1_over_2pi,0.59999999999999998,1450,20,0.49270465653714784,0.22945994684266374,0.051308803925368435,0.53125,0.21605482521804506,0.04831132760543846
voter,rho_1_over_2pi,0.59999999999999998,1500,20,0.582403333367045,0.20436183444437148,0.04569669538241725,0.5375,0.16932771480180084,0.0378628280771524
voter,rho_1_over_2pi,0.59999999999999998,1550,20,0.4234976400604655,0.17202672992351675,0.038466346205598065,0.478125,0.16918347104548956,0.0378305741927082
voter,rho_1_over_2pi,0.59999999999999998,1600,20,0.47740053947616146,0.16271971682101632,0.03638523480913085,0.509375,0.17261205599551846,0.03859722909419794
voter,rho_1_over_2pi,0.59999999999999998,1650,20,0.5273307309294398,0.20766470518851882,0.046435239732898134,0.503125,0.18903021418545765,0.042268440872002835
voter,rho_1_over_2pi,0.59999999999999998,1700,20,0.5332746518309789,0.23994832119041012,0.053654075726871024,0.53125,0.17622340224839605,0.03940475066537028
voter,rho_1_over_2pi,0.59999999999999998,1750,20,0.580041707518445,0.194985128608462,0.043600000217006,0.58125,0.17908185977368005,0.04004392119910337
voter,rho_1_over_2pi,0.59999999999999998,1800,20,0.6018065392748392,0.2337597929009376,0.05227027873327692,0.590625,0.20007322878136394,0.044737734003299716
voter,rho_1_over_2pi,0.59999999999999998,1850,20,0.5898622259492338,0.19873601149776693,0.044438723128618664,0.596875,0.17508368534789298,0.03914990221890726
voter,rho_1_over_2pi,0.59999999999999998,1900,20,0.6004519524001928,0.21535601391149795,0.048155068646949975,0.609375,0.22523858877865488,0.05036487956651936
voter,rho_1_over_2pi,0.59999999999999998,1950,20,0.5306286617377352,0.23262719507722443,0.052017022160777825,0.65625,0.23343561746228872,0.05219779090153145
voter,rho_1_over_2pi,0.59999999999999998,2000,20,0.652098176670451,0.21456597684253992,0.04797841098785649,0.659375,0.20489612459731882,0.04581616629258716
voter,rho_1_over_2pi,0.59999999999999998,2050,20,0.6448177074346411,0.19607229350392877,0.04384309767790751,0.640625,0.20432338797846908,0.04568809849129202
voter,rho_1_over_2pi,0.59999999999999998,2100,20,0.6814066856279707,0.20874351875946245,0.04667646978086606,0.690625,0.2178328989730431,0.048708916983956844
voter,rho_1_over_2pi,0.59999999999999998,2150,20,0.5898523602783495,0.19336974680054603,0.043238789863794334,0.646875,0.212201076517062,0.04744960319907849
voter,rho_1_over_2pi,0.59999999999999998,2200,20,0.5992936027836578,0.21251049635298072,0.047518791577748604,0.653125,0.2248914668790259,0.050287260750114436
voter,rho_1_over_2pi,0.59999999999999998,2250,20,0.5267188087535061,0.2354068506967992,0.05263857205271867,0.671875,0.213668661424646,0.047777765160689545
voter,rho_1_over_2pi,0.59999999999999998,2300,20,0.5804322554213636,0.24065339438787536,0.05381173488673557,0.628125,0.19006063999418712,0.04249885108741176
voter,rho_1_over_2pi,0.59999999999999998,2350,20,0.5811842104747036,0.23310696757931967,0.052124302553619835,0.68125,0.19049688317660213,0.042596398028471844
voter,rho_1_over_2pi,0.59999999999999998,2400,20,0.6010088484988442,0.1854830154456966,0.0414752631208221,0.66875,0.18967488631866897,0.04241259394330886
voter,rho_1_over_2pi,0.59999999999999998,2450,20,0.6176717869022518,0.19845467861849556,0.04437581518438301,0.709375,0.15721576535131584,0.03515451384601983
voter,rho_1_over_2pi,0.59999999999999998,2500,20,0.6055609875922008,0.24171930098185754,0.05405007884691651,0.684375,0.16473819191371503,0.0368365795609473
voter,rho_1_over_2pi,0.59999999999999998,2550,20,0.6777386592466359,0.2386642173251789,0.0533669413735883,0.715625,0.18903021418545765,0.042268440872002835
voter,rho_1_over_2pi,0.59999999999999998,2600,20,0.6029968184265166,0.1986547503780207,0.04442055258985063,0.70625,0.19675095298371492,0.04399485055094516
voter,rho_1_over_2pi,0.59999999999999998,2650,20,0.6303367644194325,0.19460646365462808,0.04351532815925905,0.684375,0.1910855093276306,0.04272801883717522
voter,rho_1_over_2pi,0.59999999999999998,2700,20,0.6254295667639834,0.22803362006755515,0.050989867562641344,0.65,0.1783167827210888,0.03987284476934145
voter,rho_1_over_2pi,0.59999999999999998,2750,20,0.5656755904760473,0.22128169354656105,0.0494800908946387,0.61875,0.1542370334906633,0.034488449153303485
voter,rho_1_over_2pi,0.59999999999999998,2800,20,0.5722482938089206,0.211422892600669,0.04727559598547331,0.659375,0.1859046714716981,0.04156954827454828
voter,rho_1_over_2pi,0.59999999999999998,2850,20,0.6119956608647331,0.16887989628301903,0.03776269281219446,0.65625,0.17399263633843817,0.03890593624371479
voter,rho_1_over_2pi,0.59999999999999998,2900,20,0.6492306621327503,0.225850555619601,0.050501719512152494,0.646875,0.18882345425025993,0.04222220794499028
voter,rho_1_over_2pi,0.59999999999999998,2950,20,0.5429491046085663,0.2208753114346804,0.04938922109193819,0.615625,0.18882345425025993,0.04222220794499028
voter,rho_1_over_2pi,0.59999999999999998,3000,20,0.6545042332251173,0.2007249772497198,0.044883469391247224,0.65625,0.19515618744994995,0.04363825013677794
voter,rho_1_over_2pi,0.80000000000000004,0,20,0.22828412498651476,0.08832696074935323,0.019750508848150956,0.171875,0.047905342864862165,0.010711960313126632
voter,rho_1_over_2pi,0.80000000000000004,50,20,0.22235344255675074,0.09481611812087805,0.021201528548093294,0.23125,0.059621200088559104,0.013331705629813463
voter,rho_1_over_2pi,0.80000000000000004,100,20,0.35708480684083227,0.1895003078005569,0.04237355699991789,0.321875,0.12542895150243424,0.028046766190596734
voter,rho_1_over_2pi,0.80000000000000004,150,20,0.3989320414943972,0.15927611215351326,0.0356152213967136,0.365625,0.12066709110192389,0.02698198183510618
voter,rho_1_over_2pi,0.80000000000000004,200,20,0.3884024623012021,0.1494338148971498,0.033414416824714764,0.384375,0.14152489842780316,0.0316459293393321
voter,rho_1_over_2pi,0.80000000000000004,250,20,0.3281501986672805,0.13128039702120123,0.029355189185256682,0.4,0.12562344526401112,0.028090256317805287
voter,rho_1_over_2pi,0.80000000000000004,300,20,0.3628249068265188,0.1911241896056737,0.04273666801028451,0.434375,0.15869954906993278,0.03548629797189332
voter,rho_1_over_2pi,0.80000000000000004,350,20,0.37341944608912897,0.1776783764642436,0.03973009279058474,0.446875,0.14289829206467095,0.0319530294925223
voter,rho_1_over_2pi,0.80000000000000004,400,20,0.4682842872482665,0.21202821510776834,0.04741095021289179,0.528125,0.12417697803940954,0.027766816413661827
voter,rho_1_over_2pi,0.80000000000000004,450,20,0.48074753678778076,0.15732854769252205,0.035179732744179695,0.475,0.13607213160673276,0.030426653611595213
voter,rho_1_over_2pi,0.80000000000000004,500,20,0.4759062320310208,0.17545488288992858,0.039232904512614505,0.484375,0.14097179460799952,0.03152225156536252
voter,rho_1_over_2pi,0.80000000000000004,550,20,0.41718830454943595,0.18866128764335763,0.04218594638931887,0.478125,0.15344354621488648,0.03431102000451167
voter,rho_1_over_2pi,0.80000000000000004,600,20,0.4867434520140237,0.20708287903281977,0.04630513944937509,0.50625,0.20145951826607747,0.04504771775573098
voter,rho_1_over_2pi,0.80000000000000004,650,20,0.43733438492257937,0.1850403402223793,0.041376277931692865,0.48125,0.16189792308735773,0.03620147614393645
voter,rho_1_over_2pi,0.80000000000000004,700,20,0.42763584629793616,0.1630026309286204,0.03644849632677049,0.434375,0.12880914903453092,0.028802601336511253
voter,rho_1_over_2pi,0.80000000000000004,750,20,0.43584515811796126,0.18961324184709225,0.0423988098204206,0.45625,0.1370732012466332,0.03065049958809807
voter,rho_1_over_2pi,0.80000000000000004,800,20,0.4049519006411922,0.2326980942273836,0.05203287569270811,0.471875,0.14317138986194133,0.032014096016442506
voter,rho_1_over_2pi,0.80000000000000004,850,20,0.36024152029394313,0.2225810752083617,0.04977064146708899,0.428125,0.1645009023531482,0.03678352000216945
voter,rho_1_over_2pi,0.80000000000000004,900,20,0.416201625596757,0.18282844311435223,0.04088168270241449,0.421875,0.120017902310447,0.026836818808308856
voter,rho_1_over_2pi,0.80000000000000004,950,20,0.4717886489846624,0.2320184562046387,0.051880904010812995,0.465625,0.15621874687437484,0.03493157373709349
voter,rho_1_over_2pi,0.80000000000000004,1000,20,0.47762684422871277,0.16707450269312082,0.037358994532878984,0.459375,0.11228277639513551,0.025107192072193175
voter,rho_1_over_2pi,0.80000000000000004,1050,20,0.46560615086891455,0.1869653686703527,0.04180672737852181,0.484375,0.1263597913697233,0.028254908312539257
voter,rho_1_over_2pi,0.80000000000000004,1100,20,0.46143480134340836,0.17485635892279192,0.03909907048494646,0.490625,0.13151015882813008,0.029406565487149292
voter,rho_1_over_2pi,0.80000000000000004,1150,20,0.4249478782666246,0.19707265029814464,0.04406678425726956,0.528125,0.16234969009825673,0.03630249431857265
voter,rho_1_over_2pi,0.80000000000000004,1200,20,0.503198413925152,0.18670567869993093,0.04174865893582801,0.503125,0.1910855093276306,0.04272801883717522
voter,rho_1_over_2pi,0.80000000000000004,1250,20,0.471243143388817,0.15855160467208979,0.0354532165988466,0.5125,0.17633419974582357,0.03942952573896876
voter,rho_1_over_2pi,0.80000000000000004,1300,20,0.4860072365893727,0.18595227802122066,0.041580193422638946,0.565625,0.19909463045245596,0.04451891276468912
voter,rho_1_over_2pi,0.80000000000000004,1350,20,0.5086860091243895,0.22809200058399418,0.05100292184297327,0.56875,0.19754350786598884,0.04417207121021154
voter,rho_1_over_2pi,0.80000000000000004,1400,20,0.4078342991632488,0.14272613218185193,0.03191453337242413,0.565625,0.2010470638308354,0.04495549014024872
voter,rho_1_over_2pi,0.80000000000000004,1450,20,0.49194977769434817,0.22241591174263375,0.049733709793412274,0.596875,0.18165364536667025,0.04061898994005144
voter,rho_1_over_2pi,0.80000000000000004,1500,20,0.5183082689027521,0.19215508328475803,0.04296718284468525,0.609375,0.19652747104412654,0.04394487847007885
voter,rho_1_over_2pi,0.80000000000000004,1550,20,0.45615417244891765,0.15689797856318402,0.03508345455995843,0.58125,0.18016919131749468,0.0402870559237083
voter,rho_1_over_2pi,0.80000000000000004,1600,20,0.48350615901854804,0.22344471969150112,0.04996375824435823,0.603125,0.14289829206467095,0.0319530294925223
voter,rho_1_over_2pi,0.80000000000000004,1650,20,0.5509207898748832,0.22623711764159454,0.05058815740802223,0.58125,0.17688714622606133,0.03955316833074185
voter,rho_1_over_2pi,0.80000000000000004,1700,20,0.46661740835438803,0.17790746247758377,0.03978131798043704,0.55625,0.16990346523835234,0.037991569788572835
voter,rho_1_over_2pi,0.80000000000000004,1750,20,0.4399735946150229,0.1709024852066666,0.03821495744457587,0.5125,0.15637495003996005,0.03496650182674841
voter,rho_1_over_2pi,0.80000000000000004,1800,20,0.5491903905618357,0.22429522704587376,0.050153937470332303,0.54375,0.1701332198602025,0.038042944483833004
