model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,2.0,rho_2,200,0.3,4,3000,1100403,3,0,1.6736
vicsek,2.0,rho_2,200,0.3,4,3000,1100404,4,0,1.7617
vicsek,2.0,rho_2,200,0.3,4,3000,1100405,5,0,1.6647
vicsek,2.0,rho_2,200,0.3,4,3000,1100406,6,0,1.6691
vicsek,2.0,rho_2,200,0.3,4,3000,1100407,7,0,1.7778
vicsek,2.0,rho_2,200,0.3,4,3000,1100408,8,0,1.764
vicsek,2.0,rho_2,200,0.3,4,3000,1100409,9,0,1.7711
vicsek,2.0,rho_2,200,0.3,4,3000,1100410,10,0,1.6397
vicsek,2.0,rho_2,200,0.3,4,3000,1100411,11,0,1.6653
vicsek,2.0,rho_2,200,0.3,4,3000,1100412,12,0,1.7005
vicsek,2.0,rho_2,200,0.3,4,3000,1100413,13,0,1.696
vicsek,2.0,rho_2,200,0.3,4,3000,1100414,14,0,1.658
vicsek,2.0,rho_2,200,0.3,4,3000,1100415,15,0,1.6266
vicsek,2.0,rho_2,200,0.3,4,3000,1100416,16,0,1.6468
vicsek,2.0,rho_2,200,0.3,4,3000,1100417,17,0,1.611
vicsek,2.0,rho_2,200,0.3,4,3000,1100418,18,0,1.7807
vicsek,2.0,rho_2,200,0.3,4,3000,1100419,19,0,1.7451
vicsek,2.0,rho_2,200,0.4,5,3000,1100500,0,0,1.836
vicsek,2.0,rho_2,200,0.4,5,3000,1100501,1,0,1.7433
vicsek,2.0,rho_2,200,0.4,5,3000,1100502,2,0,1.7533
vicsek,2.0,rho_2,200,0.4,5,3000,1100503,3,0,1.7046
vicsek,2.0,rho_2,200,0.4,5,3000,1100504,4,0,1.7437
vicsek,2.0,rho_2,200,0.4,5,3000,1100505,5,0,1.7959
vicsek,2.0,rho_2,200,0.4,5,3000,1100506,6,0,1.6023
vicsek,2.0,rho_2,200,0.4,5,3000,1100507,7,0,1.9035
vicsek,2.0,rho_2,200,0.4,5,3000,1100508,8,0,1.7029
vicsek,2.0,rho_2,200,0.4,5,3000,1100509,9,0,1.8201
vicsek,2.0,rho_2,200,0.4,5,3000,1100510,10,0,1.7452
vicsek,2.0,rho_2,200,0.4,5,3000,1100511,11,0,1.8136
vicsek,2.0,rho_2,200,0.4,5,3000,1100512,12,0,1.778
vicsek,2.0,rho_2,200,0.4,5,3000,1100513,13,0,1.8406
vicsek,2.0,rho_2,200,0.4,5,3000,1100514,14,0,1.7573
vicsek,2.0,rho_2,200,0.4,5,3000,1100515,15,0,1.6114
vicsek,2.0,rho_2,200,0.4,5,3000,1100516,16,0,1.7315
vicsek,2.0,rho_2,200,0.4,5,3000,1100517,17,0,1.7115
vicsek,2.0,rho_2,200,0.4,5,3000,1100518,18,0,1.6974
vicsek,2.0,rho_2,200,0.4,5,3000,1100519,19,0,1.6939
vicsek,4.0,rho_4,400,0.05,0,3000,1130000,0,0,3.8316
vicsek,4.0,rho_4,400,0.05,0,3000,1130001,1,0,4.1676
