model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
vicsek,rho_4,6,20,0.04498919891581542,0.000797332528856429,0.0001782889735194788,0.999998501997337,5.9622492300193525e-06,1.3331994577119052e-06,0
vicsek,rho_8,0,20,1.0000000000000004,7.898089947237153e-15,1.766066601443e-15,1.0,0.0,0.0,150
vicsek,rho_8,0.5,20,0.988317157903252,0.00024302610425597107,5.434228894233022e-05,0.9999269307589881,0.00019171013331167403,4.2867689006044996e-05,200
vicsek,rho_8,1,20,0.952711874092533,0.0010585066083889073,0.00023668927309903457,0.9998652629826899,0.00024512267684521867,5.481109682526226e-05,150
vicsek,rho_8,1.5,20,0.8954442019015284,0.0028458415927960653,0.0006363495254688278,0.9997956890812251,0.00029778598531461056,6.658697059102232e-05,150
vicsek,rho_8,2,20,0.820164903056628,0.0052025327838012055,0.0011633216959750711,0.9996546271637816,0.00039466878196941726,8.825062250806603e-05,200
vicsek,rho_8,2.5,20,0.722624788506477,0.007387327590385596,0.0016518566664161915,0.9994311750998669,0.000563578075977167,0.00012601988885134864,150
vicsek,rho_8,3,20,0.6131483150354566,0.013435114584079179,0.0030041829495499857,0.9993031790945406,0.0009206503606702751,0.00020586367899684337,150
vicsek,rho_8,3.5,20,0.492329726130657,0.01166327116936254,0.0026079867174708103,0.9992118841544608,0.0009763986985402826,0.00021832938630783966,100
vicsek,rho_8,4,20,0.3614725203808759,0.013659604344124776,0.003054380385921443,0.9993664280958722,0.0005135535491922297,0.00011483406460801077,1350
vicsek,rho_8,4.5,20,0.2124910414311277,0.02662641284453317,0.005953846911734971,0.9996899966711051,0.00032703694190754556,7.312768332589216e-05,1500
vicsek,rho_8,5,20,0.07354615664232718,0.004391252651543241,0.0009819139435226884,0.999998501997337,6.699271570421847e-06,1.4980026631195019e-06,50
vicsek,rho_8,5.5,20,0.03939489138025777,0.0010825893214463735,0.0002420743314469462,1.0,0.0,0.0,0
vicsek,rho_8,6,20,0.03226340786886429,0.0005600366127752103,0.00012522799360540973,1.0,0.0,0.0,0
