model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev
vicsek,rho_4,4,400,0.5,1021011,11,3000,0.08203338872838291,1.0,2250,0.9863792729817443,0.001752546503984389,0.9999400798934754,0.0005440681147220872
vicsek,rho_4,4,400,0.5,1021012,12,3000,0.026126736280334427,1.0,2250,0.9875955848092828,0.0011385894731559447,1.0,0.0
vicsek,rho_4,4,400,0.5,1021013,13,3000,0.015191237385354186,1.0,2250,0.9859251253171134,0.001789149122065703,0.9990679094540612,0.0027904002781275338
vicsek,rho_4,4,400,0.5,1021014,14,3000,0.024681859247783385,1.0,2250,0.9852478336372247,0.003663016183732198,0.9953828229027963,0.01308370513656055
vicsek,rho_4,4,400,0.5,1021015,15,3000,0.06340252615261534,1.0,2250,0.986542847887148,0.002213198990489886,0.998861517976032,0.0020967281180310072
vicsek,rho_4,4,400,0.5,1021016,16,3000,0.08095063639097175,1.0,2250,0.9865670665744346,0.0015738920585834145,0.9996704394141146,0.0009120321283742409
vicsek,rho_4,4,400,0.5,1021017,17,3000,0.06388165356730571,1.0,2250,0.9858966667639666,0.001958086558255629,1.0,0.0
vicsek,rho_4,4,400,0.5,1021018,18,3000,0.032885254699338805,1.0,2250,0.9849355198508531,0.003854415782985525,0.9993508655126498,0.0010961115981997643
vicsek,rho_4,4,400,0.5,1021019,19,3000,0.10224563389383279,1.0,2250,0.9858636555635679,0.0017196174295774616,0.9998934753661783,0.0007219942323156309
vicsek,rho_4,4,400,1,1022000,0,3000,0.07031533649290811,1.0,2250,0.9439098214086894,0.007491929766628911,0.9999001331557922,0.0004895852570771385
vicsek,rho_4,4,400,1,1022001,1,3000,0.03808182778096426,1.0,2250,0.9474113637405093,0.005909047801744485,0.997892809587217,0.003441855082241516
vicsek,rho_4,4,400,1,1022002,2,3000,0.0304166508306085,1.0,2250,0.948064019608103,0.0072951049737083485,0.9994707057256991,0.0013815194196046734
vicsek,rho_4,4,400,1,1022003,3,3000,0.027521293612692038,1.0,2250,0.9460157621770888,0.010517564454822555,0.9992043941411451,0.0011644852787789602
vicsek,rho_4,4,400,1,1022004,4,3000,0.0686378336351727,1.0,2250,0.9434555811976971,0.007648204252543609,0.9989181091877497,0.0015544762541862748
vicsek,rho_4,4,400,1,1022005,5,3000,0.07748057478613528,1.0,2250,0.9453134226367564,0.008220337827301633,0.999647137150466,0.0008704280172729001
vicsek,rho_4,4,400,1,1022006,6,3000,0.07824575513110885,1.0,2250,0.9462744350150329,0.007804539911441657,0.9946804260985352,0.010726648515125402
vicsek,rho_4,4,400,1,1022007,7,3000,0.023035901934616184,1.0,2250,0.9467450122386607,0.005918492116389884,0.9992443408788282,0.0020365872633905957
vicsek,rho_4,4,400,1,1022008,8,3000,0.06493313910959565,1.0,2250,0.9452077740224728,0.011102508414995408,0.999034620505992,0.002289790885516195
vicsek,rho_4,4,400,1,1022009,9,3000,0.019952802631962408,1.0,2250,0.9429192209395135,0.008240050707555109,0.9996271637816245,0.0010766903589091142
vicsek,rho_4,4,400,1,1022010,10,3000,0.035562368988720706,1.0,2250,0.9414426565754603,0.007917214953157888,0.9992643142476698,0.004599438919906005
vicsek,rho_4,4,400,1,1022011,11,3000,0.022446928359034852,1.0,2250,0.947799457476058,0.006017590191295838,0.9983921438082557,0.0030779408546545883
vicsek,rho_4,4,400,1,1022012,12,3000,0.014854020919403424,1.0,2250,0.9459756842227007,0.006831946517857721,0.9982556591211719,0.001986945895838473
vicsek,rho_4,4,400,1,1022013,13,3000,0.06418654888060903,1.0,2250,0.9440118777677334,0.008073883061624756,0.9994307589880159,0.0015102399996998863
vicsek,rho_4,4,400,1,1022014,14,3000,0.03488637408013639,1.0,2250,0.9421859616769537,0.011611616201199217,0.9985818908122505,0.003464623135172186
vicsek,rho_4,4,400,1,1022015,15,3000,0.05505423309168444,1.0,2250,0.9475107489787942,0.007899473113975129,0.9928561917443409,0.016355161362912617
vicsek,rho_4,4,400,1,1022016,16,3000,0.04053881598196801,1.0,2250,0.9470023936995289,0.006621310430498548,0.9977330226364847,0.004141990657000959
vicsek,rho_4,4,400,1,1022017,17,3000,0.018452194352267564,1.0,2250,0.9480698360516172,0.005742598820397418,0.9998069241011984,0.0006673915225007962
vicsek,rho_4,4,400,1,1022018,18,3000,0.01967466075359585,1.0,2250,0.9472140977728964,0.007172723768852765,0.9991744340878829,0.0014992892832416669
vicsek,rho_4,4,400,1,1022019,19,3000,0.02030612675630563,1.0,2250,0.9476342991858566,0.005799543548153155,0.9955858854860187,0.007167364859056527
vicsek,rho_4,4,400,1.5,1023000,0,3000,0.0400712038092967,1.0,2250,0.8782834011150545,0.020159261899229213,0.9999900133155791,0.00015769266687518986
vicsek,rho_4,4,400,1.5,1023001,1,3000,0.009947023936045725,1.0,2250,0.8814522356535653,0.01572124557822669,0.9974101198402131,0.004564989078326344
vicsek,rho_4,4,400,1.5,1023002,2,3000,0.06126028471459935,1.0,2250,0.8788429045121566,0.016630452286830605,0.9994906790945406,0.0020517391387692625
vicsek,rho_4,4,400,1.5,1023003,3,3000,0.05215173645103307,1.0,2250,0.8801459009938587,0.013985884042575473,0.9996138482023968,0.0009828868447218965
vicsek,rho_4,4,400,1.5,1023004,4,3000,0.06153587456413561,1.0,2250,0.8776882709549687,0.016624190554515084,0.9937549933422103,0.010549857457652526
vicsek,rho_4,4,400,1.5,1023005,5,3000,0.08184285187757431,1.0,2250,0.8869134276592963,0.011887583868768812,0.9978229027962716,0.004839700179979745
vicsek,rho_4,4,400,1.5,1023006,6,3000,0.05847476104375835,1.0,2250,0.8785398402468128,0.01593449383856832,0.9996005326231692,0.0009160208823629735
vicsek,rho_4,4,400,1.5,1023007,7,3000,0.02018556990724449,1.0,2250,0.8834509843682433,0.0120838904704181,0.9986717709720374,0.0020132191446479626
vicsek,rho_4,4,400,1.5,1023008,8,3000,0.043914110560541314,1.0,2250,0.8889487990205125,0.01287124919258319,0.9950366178428762,0.0072585633351355565
vicsek,rho_4,4,400,1.5,1023009,9,3000,0.009952919627947367,1.0,2250,0.8791563253146693,0.015118828004959842,0.9972969374167777,0.007624927840662568
vicsek,rho_4,4,400,1.5,1023010,10,3000,0.04163042269363044,1.0,2250,0.8699409298670505,0.022263049680555123,0.9931691078561917,0.011079096048145174
vicsek,rho_4,4,400,1.5,1023011,11,3000,0.03153889414582553,1.0,2250,0.8879160907073311,0.01166997830447598,0.9972037283621837,0.004012352690790543
vicsek,rho_4,4,400,1.5,1023012,12,3000,0.06197396044773067,1.0,2250,0.8795047918282014,0.015902050484115453,0.9992376830892143,0.003092519984031056
vicsek,rho_4,4,400,1.5,1023013,13,3000,0.02014445906569386,1.0,2250,0.8858378030046551,0.011863793811894736,0.9956557922769641,0.006402320682738981
vicsek,rho_4,4,400,1.5,1023014,14,3000,0.020607444441142056,1.0,2250,0.8637245509035232,0.02802937496494516,0.9997536617842877,0.0007450926269669928
vicsek,rho_4,4,400,1.5,1023015,15,3000,0.02321172456053021,1.0,2250,0.8863714525016895,0.0119528697367269,0.9981890812250332,0.0018152521681981634
vicsek,rho_4,4,400,1.5,1023016,16,3000,0.06255441169791406,1.0,2250,0.8729443976031401,0.0157990139336883,0.9994274300932091,0.0011775162535622528
vicsek,rho_4,4,400,1.5,1023017,17,3000,0.03769854294031498,1.0,2250,0.8817115688359369,0.0157907419795555,0.9977396804260985,0.0024632741906019276
vicsek,rho_4,4,400,1.5,1023018,18,3000,0.031136816764388068,1.0,2250,0.8751160965728259,0.01677254002559694,0.9996804260985352,0.0014300383463280405
vicsek,rho_4,4,400,1.5,1023019,19,3000,0.05951140325473928,1.0,2250,0.8574865466113333,0.03535771596782818,0.9997303595206392,0.0010804199773556899
vicsek,rho_4,4,400,2,1024000,0,3000,0.06740560935038396,1.0,2250,0.7948980699759527,0.026311897178583968,0.9992576564580559,0.0012197844625075728
vicsek,rho_4,4,400,2,1024001,1,3000,0.03269842808573544,1.0,2250,0.7815101254384661,0.043971422386905656,0.9959553928095872,0.010243100737985724
vicsek,rho_4,4,400,2,1024002,2,3000,0.07910828641907264,1.0,2250,0.7925930227771862,0.02608072232475741,0.9980326231691079,0.004887135035785129
vicsek,rho_4,4,400,2,1024003,3,3000,0.03993620148239231,1.0,2250,0.7857871202009002,0.0323352447772229,0.9979161118508656,0.004588777349003505
vicsek,rho_4,4,400,2,1024004,4,3000,0.037084275269165946,1.0,2250,0.7804342818156702,0.03514407478371221,0.9972603195739015,0.0048693800647293135
vicsek,rho_4,4,400,2,1024005,5,3000,0.05846659247204593,1.0,2250,0.7891686989552038,0.029123619470845772,0.996794274300932,0.007313000788455414
vicsek,rho_4,4,400,2,1024006,6,3000,0.030880512744301206,1.0,2250,0.8031266436491795,0.021457718514906875,0.9951764314247671,0.009984700202348755
vicsek,rho_4,4,400,2,1024007,7,3000,0.023634093299844325,1.0,2250,0.7902043731429528,0.028308786571392984,0.9926364846870839,0.01643662972440424
vicsek,rho_4,4,400,2,1024008,8,3000,0.004640708316343539,1.0,2250,0.8033772652982173,0.025787694126144445,0.9986318242343541,0.0018246898942336392
vicsek,rho_4,4,400,2,1024009,9,3000,0.04761137141123226,1.0,2250,0.8061756850062601,0.02589112156871865,0.9989280958721705,0.001667068508763919
vicsek,rho_4,4,400,2,1024010,10,3000,0.06734987169672144,1.0,2250,0.7890312557617051,0.036820925136317656,0.9963781624500665,0.006360884740296407
vicsek,rho_4,4,400,2,1024011,11,3000,0.03067726162668563,1.0,2250,0.7937518536807276,0.026305069896646837,0.9955625832223702,0.004527407083331527
vicsek,rho_4,4,400,2,1024012,12,3000,0.029850056032681004,1.0,2250,0.786473055673114,0.04354907403011554,0.9959886817576565,0.0064193401392061405
vicsek,rho_4,4,400,2,1024013,13,3000,0.048121338043122346,1.0,2250,0.7957420375037753,0.03132957792834328,0.9809454061251666,0.033882261907555895
vicsek,rho_4,4,400,2,1024014,14,3000,0.026390514749089426,1.0,2250,0.7908464629876043,0.0279057355725262,0.9970306258322237,0.01107508543764834
vicsek,rho_4,4,400,2,1024015,15,3000,0.051820395833042314,1.0,2250,0.8083460734660097,0.01809296878585609,0.9952363515312916,0.005514693796941857
vicsek,rho_4,4,400,2,1024016,16,3000,0.038986213528863264,1.0,2250,0.7995936745144172,0.025153113799157373,0.9969407456724367,0.0025484945511539837
