model,rho_label,eta,t,va_mean,va_stdev
voter,rho_1_over_pi,2.5,450,0.21247862925626268,0.10834439944740894
voter,rho_1_over_pi,2.5,500,0.17296891372605908,0.08589647722322562
voter,rho_1_over_pi,2.5,550,0.16469060223822451,0.08900992482753883
voter,rho_1_over_pi,2.5,600,0.1903887125557161,0.0891088292974422
voter,rho_1_over_pi,2.5,650,0.1810510267024702,0.08889424078085517
voter,rho_1_over_pi,2.5,700,0.18541004557760296,0.09483925280776512
voter,rho_1_over_pi,2.5,750,0.2421749322426924,0.10957089833973879
voter,rho_1_over_pi,2.5,800,0.19128223987242207,0.07390097250094378
voter,rho_1_over_pi,2.5,850,0.23528727470035035,0.10687161089723302
voter,rho_1_over_pi,2.5,900,0.21235135749926431,0.0981487588565357
voter,rho_1_over_pi,2.5,950,0.18429151688241568,0.07510350260535217
voter,rho_1_over_pi,2.5,1000,0.19330133251237303,0.08592775485223471
voter,rho_1_over_pi,2.5,1050,0.18517175340139141,0.08366622879020227
voter,rho_1_over_pi,2.5,1100,0.17690065348754944,0.09687113093322954
voter,rho_1_over_pi,2.5,1150,0.20176251180903196,0.09272658725669851
voter,rho_1_over_pi,2.5,1200,0.1725734753243136,0.04914760844385262
voter,rho_1_over_pi,2.5,1250,0.2345577377328319,0.09603580340343632
voter,rho_1_over_pi,2.5,1300,0.19332452224483537,0.09185594546712728
voter,rho_1_over_pi,2.5,1350,0.20246324813238034,0.1373952476673395
voter,rho_1_over_pi,2.5,1400,0.22590850310492283,0.08427771223388542
voter,rho_1_over_pi,2.5,1450,0.20623702051352288,0.08969788041945535
voter,rho_1_over_pi,2.5,1500,0.19003876604168615,0.11258766799305882
voter,rho_1_over_pi,2.5,1550,0.15782488479755472,0.07949228116640468
voter,rho_1_over_pi,2.5,1600,0.20773870094063782,0.11946791960666252
voter,rho_1_over_pi,2.5,1650,0.20272999597656288,0.0898422147976989
voter,rho_1_over_pi,2.5,1700,0.2231649363171206,0.10080598703086144
voter,rho_1_over_pi,2.5,1750,0.20578128120276057,0.09170764465431812
voter,rho_1_over_pi,2.5,1800,0.20844928363696721,0.0915637493056207
voter,rho_1_over_pi,2.5,1850,0.16972233845999804,0.10490163407969733
voter,rho_1_over_pi,2.5,1900,0.1849080920649919,0.08408432421882839
voter,rho_1_over_pi,2.5,1950,0.23027846128412183,0.10646765763176273
voter,rho_1_over_pi,2.5,2000,0.17042727175906308,0.08793410680539013
voter,rho_1_over_pi,2.5,2050,0.190652198469527,0.08153955740755875
voter,rho_1_over_pi,2.5,2100,0.17509290733911084,0.0979895600981488
voter,rho_1_over_pi,2.5,2150,0.21069544090380066,0.08954088589249898
voter,rho_1_over_pi,2.5,2200,0.20292476030408263,0.10575360730378618
voter,rho_1_over_pi,2.5,2250,0.18972522206091616,0.1253493279694473
voter,rho_1_over_pi,2.5,2300,0.18595492219551335,0.08831808982916822
voter,rho_1_over_pi,2.5,2350,0.20776719175305006,0.09490811639004185
voter,rho_1_over_pi,2.5,2400,0.2051502444235024,0.09447723230331909
voter,rho_1_over_pi,2.5,2450,0.1964215347509519,0.10154924139339663
voter,rho_1_over_pi,2.5,2500,0.20214058644779578,0.0845057122668911
voter,rho_1_over_pi,2.5,2550,0.22635009789865376,0.08102590175041975
voter,rho_1_over_pi,2.5,2600,0.18374449459888886,0.0466057772895193
voter,rho_1_over_pi,2.5,2650,0.2067067730035864,0.09227124270884987
voter,rho_1_over_pi,2.5,2700,0.21106698079266883,0.0949619658735147
voter,rho_1_over_pi,2.5,2750,0.16685080509577097,0.11076461479455053
voter,rho_1_over_pi,2.5,2800,0.18511120101630657,0.08079785313439598
voter,rho_1_over_pi,2.5,2850,0.16694656051627418,0.07441279022118416
voter,rho_1_over_pi,2.5,2900,0.22491128290968804,0.11689454774056478
voter,rho_1_over_pi,2.5,2950,0.22835828911885642,0.08029562157476053
voter,rho_1_over_pi,2.5,3000,0.1949500648753771,0.10151051360154062
voter,rho_1_over_pi,2.5,3050,0.1922435184480252,0.10315822813026175
voter,rho_1_over_pi,2.5,3100,0.19235373956556528,0.08187214914054279
voter,rho_1_over_pi,2.5,3150,0.16530526517831237,0.09915069585235134
voter,rho_1_over_pi,2.5,3200,0.19733471645490425,0.09958257041589051
voter,rho_1_over_pi,2.5,3250,0.23933117244695806,0.11959637542017161
voter,rho_1_over_pi,2.5,3300,0.17552253928465703,0.083355474664329
voter,rho_1_over_pi,2.5,3350,0.18898109271649768,0.08561264935844123
voter,rho_1_over_pi,2.5,3400,0.17111843122815967,0.10226221146664259
voter,rho_1_over_pi,2.5,3450,0.2302121168807872,0.11806949926754927
voter,rho_1_over_pi,2.5,3500,0.18735351255628488,0.08990832131518559
voter,rho_1_over_pi,2.5,3550,0.2060358233891509,0.08243685383728272
voter,rho_1_over_pi,2.5,3600,0.20568765800996217,0.09321352634839279
voter,rho_1_over_pi,2.5,3650,0.200010354635422,0.07921081679866158
voter,rho_1_over_pi,2.5,3700,0.24156820090536885,0.13628935529122407
voter,rho_1_over_pi,2.5,3750,0.2372564027556955,0.10471387457938144
voter,rho_1_over_pi,2.5,3800,0.21982431609074715,0.12240501013717799
voter,rho_1_over_pi,2.5,3850,0.2282493983219626,0.13924114642509614
voter,rho_1_over_pi,2.5,3900,0.17882141379646158,0.06295086486811481
voter,rho_1_over_pi,2.5,3950,0.1269021689593858,0.09497722901051028
voter,rho_1_over_pi,2.5,4000,0.21117059593552384,0.09350507610161914
voter,rho_1_over_pi,2.5,4050,0.2194087622288873,0.10720794974362492
voter,rho_1_over_pi,2.5,4100,0.18593024397246288,0.0769850800526076
voter,rho_1_over_pi,2.5,4150,0.20402335141501501,0.11743951027573067
voter,rho_1_over_pi,2.5,4200,0.20652223209817158,0.10799267171543589
voter,rho_1_over_pi,2.5,4250,0.20322984157783863,0.09987496018478417
voter,rho_1_over_pi,2.5,4300,0.19363403546592145,0.0998593347654963
voter,rho_1_over_pi,2.5,4350,0.20836359617798994,0.09775111331405852
voter,rho_1_over_pi,2.5,4400,0.19647266706170202,0.10922409382459258
voter,rho_1_over_pi,2.5,4450,0.20505245520780946,0.11864489923611246
voter,rho_1_over_pi,2.5,4500,0.2154192240937754,0.0999547267838944
