model,rho_label,eta,t,realizations,va_mean,va_stdev,va_stderr,S_mean,S_stdev,S_stderr,source_run
voter,rho_2,0,1650,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,1700,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,1750,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,1800,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,1850,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,1900,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,1950,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2000,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2050,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2100,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2150,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2200,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2250,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2300,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2350,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2400,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2450,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2500,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2550,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2600,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2650,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2700,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2750,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2800,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2850,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2900,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,2950,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0,3000,20,1.0000000000000007,2.65529049256936e-15,5.937410041393989e-16,0.994,0.017363755354185332,0.0038826537316634336,final_voter_base_coarse_v1
voter,rho_2,0.050000000000000003,0,20,0.06804402714524846,0.04075896892879347,0.009113982521758398,0.99275,0.021649191670822257,0.004840906423388081,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,50,20,0.36484975826411664,0.16851135570876502,0.037680284634544585,0.9967499999999999,0.009120718173477357,0.0020394545839513088,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,100,20,0.4746040152317884,0.21277124347065648,0.04757709640575462,0.9977499999999999,0.007822243923581015,0.001749106914971182,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,150,20,0.5637390363214669,0.25101191247776206,0.05612796994625036,0.9970000000000001,0.008276472678623432,0.0018506755523321763,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,200,20,0.6175515048439892,0.25399916620316393,0.05679594018585417,0.9955,0.014908051515875565,0.003333541660156655,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,250,20,0.6383599153268115,0.2723761629523795,0.06090516158120803,0.9962500000000001,0.011924240017711831,0.002666341125962695,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,300,20,0.6986963537995052,0.24554339917709941,0.05490517319863602,0.99325,0.016603839917320347,0.003712731474265278,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,350,20,0.8049338973008832,0.20045685496873566,0.04482351542659094,0.9942500000000001,0.01442870403050809,0.0032263563039441286,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,400,20,0.8189685232743384,0.1901044899776348,0.042508656241791884,0.99125,0.02229770167528483,0.004985917668794782,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,450,20,0.8540360068788801,0.1955407464039495,0.043724240133027864,0.98925,0.02330638324579771,0.005211465724726586,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,500,20,0.856549275230878,0.19817188092846535,0.044312579698504266,0.9942500000000001,0.019318061496951495,0.004319649870070489,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,550,20,0.9127772997531117,0.12444550106242923,0.027826859986961404,0.9994999999999999,0.002179449471770339,0.00048733971724044866,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,600,20,0.9212842310193995,0.15853987881664786,0.03545059461786035,0.9994999999999999,0.002179449471770339,0.00048733971724044866,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,650,20,0.9194821474746755,0.16902861288344698,0.03779594685498842,0.994,0.01806931099959265,0.004040420770167384,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,700,20,0.9225247762074524,0.13157893212168986,0.029421943663092916,0.9964999999999999,0.012257650672131274,0.0027408940147331516,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,750,20,0.929275376251501,0.09294349058970977,0.020782796302470305,0.9957499999999999,0.012477479713467791,0.002790049282718858,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,800,20,0.9272728087004912,0.09200040532597699,0.020571916026641823,0.9810000000000001,0.04554119014694281,0.010183319694480775,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,850,20,0.92611150038693,0.0986332771954824,0.022055071265267845,0.9887499999999999,0.03327442711753278,0.007440388094716567,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,900,20,0.9433480871833106,0.06755852238343268,0.015106544850879658,0.98575,0.054343237849800594,0.012151517394959363,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,950,20,0.9390896816974748,0.08972506020759383,0.020063133390944118,0.9835,0.06297023106198675,0.014080571721347114,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1000,20,0.9299637984418444,0.12111547619350312,0.027082243789593043,0.9810000000000001,0.06345470825714984,0.014188904115540425,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1050,20,0.9570562907800243,0.05820597454616892,0.013015251578185618,0.9817500000000001,0.06358606372468735,0.014218276091003438,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1100,20,0.9595746566806911,0.05380566217953326,0.012031311820782585,0.97675,0.06734751294591361,0.015059361706260994,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1150,20,0.9672553669643188,0.0335633105057346,0.007504984384075541,0.9802500000000001,0.06349163330707441,0.014197160807710815,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1200,20,0.9752334004417273,0.026834795290910388,0.006000442643276687,0.9967499999999999,0.008104782538723671,0.001812284469943945,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1250,20,0.9762505962231225,0.01916300435734988,0.0042849780396159,0.9877499999999999,0.04365990723764767,0.009762652047471525,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1300,20,0.9802300647538592,0.01759307397729885,0.0039339309346422815,0.9977499999999999,0.007154544010627099,0.0015998046755776169,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1350,20,0.9802652662175264,0.014368366476229088,0.0032128644166477356,0.9977499999999999,0.007154544010627099,0.0015998046755776169,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1400,20,0.9778251353210091,0.013600413082257757,0.003041144817400578,0.99725,0.007327175444876429,0.0016384062377810958,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1450,20,0.97781867421446,0.014926147452411892,0.0033375880345778296,0.998,0.006782329983125274,0.0015165750888103114,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1500,20,0.9745963635465344,0.017434639666412375,0.0038985039457312327,0.95975,0.09799840559927493,0.021913109660657477,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1550,20,0.9736596020783717,0.017783253333697645,0.003976456331524768,0.9635,0.09633405420722208,0.021540949375549817,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1600,20,0.9745727421592931,0.016718554711752997,0.0037383824821029103,0.98325,0.06309268975087368,0.01410795431662578,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1650,20,0.973400943012481,0.02072173535103052,0.00463352088566647,0.9977499999999999,0.005584576975922174,0.0012487493743742186,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1700,20,0.9738845263586008,0.02315275220411028,0.005177112779459867,0.9807499999999999,0.0638019396256885,0.014266547409937698,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1750,20,0.9762726227076117,0.016485551041081264,0.0036862812774400133,0.9692500000000001,0.07836253888178969,0.01752239638291521,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1800,20,0.9684858921965807,0.035227440076876206,0.00787709506851956,0.96875,0.0713770796544661,0.01596040021428034,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1850,20,0.9694233124471664,0.022995763771042788,0.005142009098657858,0.99075,0.018046814123273944,0.004035390315694381,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1900,20,0.9722508072090926,0.024506864105560695,0.005479901405538329,0.98375,0.0335736131508064,0.0075072881255484,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,1950,20,0.9677688083752347,0.03334256949519956,0.0074556251935777055,0.9894999999999999,0.031220986531498334,0.006981224820903565,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2000,20,0.9658015417788635,0.034903586903804316,0.007804679297547786,0.9875,0.04063557554655774,0.009086390922693127,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2050,20,0.9687133553393048,0.027316104119972977,0.006108066569272165,0.98475,0.04133627341693977,0.009243071729679482,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2100,20,0.9720485667849678,0.03120215851359495,0.0069770147481122095,0.9952500000000001,0.009934158243152772,0.0022213453130929483,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2150,20,0.9697977953216563,0.03200672435467007,0.007156921139414037,0.9952500000000001,0.009934158243152772,0.0022213453130929483,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2200,20,0.9709682949223314,0.03550015585969137,0.007938076171410739,0.9952500000000001,0.009934158243152772,0.0022213453130929483,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2250,20,0.9802483060728712,0.01349464769143791,0.0030174949570465773,0.9970000000000001,0.009000000000000008,0.0020124611797498124,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2300,20,0.9792185603098897,0.01051997997360832,0.0023523390342924644,0.9960000000000001,0.009695359714832666,0.0021679483388678815,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2350,20,0.9802760918547719,0.01178877908329865,0.0026360511401983438,0.9955,0.0097339611669659,0.0021765798859678933,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2400,20,0.9802461307487176,0.013218505534567382,0.002955747693624986,0.9955,0.0097339611669659,0.0021765798859678933,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2450,20,0.9772361804607528,0.016343746874516518,0.003654572901846866,0.99075,0.020141685629559394,0.004503817824912545,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2500,20,0.9754962775503022,0.016792136644483424,0.0037548359024530153,0.99325,0.015514106484100197,0.00346905967086183,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2550,20,0.9767092739472136,0.02139388286151047,0.004783817638100513,0.986,0.0399562260480141,0.00893448375677073,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2600,20,0.9787310288111921,0.021450412685594916,0.004796458091041405,0.9875,0.039890475053576395,0.008919781387455639,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2650,20,0.9829939037342379,0.014540836823910216,0.003251429958799538,0.9967499999999999,0.014166421566507178,0.003167708162062911,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2700,20,0.9837108300733626,0.010784608926575755,0.0024115118670574426,0.9952500000000001,0.014271912976192073,0.003191296758372681,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2750,20,0.9831895713902185,0.01190419117927546,0.0026618580694013315,0.9952500000000001,0.014271912976192073,0.003191296758372681,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2800,20,0.983399020007125,0.008184141511852065,0.0018300296757979117,0.9962500000000001,0.014219265100559863,0.0031795243354942235,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2850,20,0.9854053227587425,0.005864144164552878,0.0013112624981798948,0.99875,0.0038324274291889763,0.0008569568250501313,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2900,20,0.982287105146189,0.011917459278120544,0.002664824906496311,0.9925,0.021360009363293825,0.004776243293635699,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,2950,20,0.9805767222477886,0.01578811083538411,0.003530328906421986,0.9925,0.021360009363293825,0.004776243293635699,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.050000000000000003,3000,20,0.9768680438464585,0.01944295751359906,0.0043475774684047785,0.9960000000000001,0.010319883720275156,0.002307596151842867,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,0,20,0.06678683737255106,0.03379190792538827,0.007556100321058206,0.9890000000000001,0.0185472369909914,0.004147288270665543,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,50,20,0.3476958612995313,0.17712148367084107,0.03960556777636196,0.99875,0.0038324274291889763,0.0008569568250501313,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,100,20,0.474910805266555,0.21601620562492918,0.048302692001891405,0.9949999999999999,0.01036822067666387,0.002318404623873928,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,150,20,0.5614402754339938,0.20547570398965148,0.04594576418454854,0.99375,0.014219265100559887,0.0031795243354942287,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,200,20,0.6336617954255795,0.2582751663687377,0.0577520828900565,0.9952500000000001,0.011776565713313888,0.002633320147646315,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,250,20,0.7271240033885452,0.2382300478538353,0.05326985812842036,0.968,0.10185038046075233,0.022774437424445855,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,300,20,0.7779026325603507,0.20469790576942762,0.045771843215228654,0.9955,0.010356157588603998,0.002315707235381884,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,350,20,0.7975760777985437,0.19566996112246327,0.04375313342245689,0.9964999999999999,0.005500000000000005,0.0012298373876248854,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,400,20,0.844824368431032,0.15687507702263834,0.03507833361981346,0.9967499999999999,0.005068283733178328,0.0011333026956643147,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,450,20,0.8545564473514465,0.20611384110684225,0.04608845598184898,0.9967499999999999,0.005973901572674266,0.001335805000739256,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,500,20,0.8561796014216936,0.19972135511544353,0.04465905265965071,0.9960000000000001,0.008602325267042634,0.001923538406167136,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,550,20,0.8655682898606315,0.19374235584940525,0.04332210778002241,0.9970000000000001,0.007810249675906661,0.0017464249196572996,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,600,20,0.8863814177462579,0.09593288157529883,0.02145124444798053,0.9970000000000001,0.007141428428542857,0.0015968719422671325,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,650,20,0.8852370519893231,0.12565786510312868,0.028097952827809435,0.9964999999999999,0.005500000000000005,0.0012298373876248854,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,700,20,0.8927877745645167,0.1201373880115536,0.026863536623310213,0.9824999999999999,0.02839454172900136,0.006349212549600146,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,750,20,0.8971601877672952,0.11784282342321642,0.026350456383481637,0.986,0.024166091947189144,0.005403702434442518,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,800,20,0.9266873773628073,0.05390155192941843,0.012052753420691455,0.994,0.007000000000000006,0.001565247584249854,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,850,20,0.9184398269209522,0.07083763017635282,0.01583977564393153,0.9935,0.009500000000000008,0.002124264578624802,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,900,20,0.9120167325581164,0.08538919176545695,0.0190936037331327,0.99475,0.009807522622966525,0.002193028727582019,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,950,20,0.9023393697659093,0.07625547050833287,0.017051241571286273,0.99325,0.01442870403050809,0.0032263563039441286,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1000,20,0.8929768383054189,0.09125110048299565,0.020404366370164215,0.9925,0.014097872179871697,0.0031523800532296253,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1050,20,0.8935113554856766,0.09201250503372603,0.0205746216035453,0.9880000000000001,0.027540878707840815,0.0061583276950808626,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1100,20,0.8929133611180664,0.11174058846685293,0.024985955165771217,0.9789999999999999,0.0433474336033865,0.009692780818733086,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1150,20,0.878219043440225,0.11449272678273456,0.025601352001550524,0.98425,0.04202008448349433,0.009395976532537745,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1200,20,0.8739512275537005,0.1165034855675033,0.026050971334460302,0.9925,0.018741664813991307,0.004190763653560051,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1250,20,0.8811714408234419,0.13109144084646232,0.02931293730010823,0.9967499999999999,0.00825757228245688,0.0018464492952691678,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1300,20,0.9118277744393251,0.07069228878041633,0.015807276319805663,0.99725,0.009148087231766001,0.002045574491432665,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1350,20,0.9065288617016292,0.09552102192013798,0.0213591498293676,0.99375,0.020054612935681403,0.0044843477786630235,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1400,20,0.9127624058049507,0.0697008320142953,0.015585579847225788,0.95375,0.11027097306181713,0.02465733917112712,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1450,20,0.8992023703084587,0.1273516731462005,0.02847669982032388,0.9887499999999999,0.04454983164951355,0.009961645195448388,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1500,20,0.9062797780378654,0.12079365414284715,0.02701028219140053,0.9869999999999999,0.0521632054229799,0.011664047325006872,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1550,20,0.9176715186509063,0.07897226602901386,0.017658735517807236,0.9807499999999999,0.07596504130190412,0.016986299626463672,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1600,20,0.9186040238847497,0.0795354913896778,0.017784676537116878,0.998,0.0040000000000000036,0.0008944271909999167,final_fine_grid_steps3000_R20_v1
voter,rho_2,0.10000000000000001,1650,20,0.9296810548308875,0.044195662838227366,0.009882450641693769,0.992,0.03043024810940588,0.0068044103344816,final_fine_grid_steps3000_R20_v1
