model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
voter,rho_4,0.59999999999999998,20,0.23891431364686322,0.020223032519461958,0.004522007542470578,0.997016239173884,0.0027642032852065136,0.0006180946449350003,2950
voter,rho_4,0.80000000000000004,20,0.18444634782252217,0.016648882369583434,0.0037228032727786332,0.9970252331778815,0.002054890906966659,0.0004594875754323646,2600
voter,rho_4,1.2,20,0.12680404508055024,0.0062617475623754915,0.0014001693207415203,0.9986040139906729,0.0011737032684351366,0.00026244802936346487,2150
voter,rho_4,1.3999999999999999,20,0.10953898703942548,0.004116244072178759,0.0009204201557372257,0.9988806628914058,0.0014077191158765932,0.0003147755636325966,700
voter,rho_4,1.6000000000000001,20,0.09734908449264804,0.002978994257745048,0.0006661233664899456,0.9989352098600932,0.001558935789871165,0.0003485886398709253,50
voter,rho_4,1.8,20,0.0882346258088014,0.003547399793210627,0.0007932227080987658,0.99952381745503,0.0009487163143428646,0.0002121394170233704,50
voter,rho_4,2.2000000000000002,20,0.07301337523231632,0.0016459549792840896,0.0003680467221583482,0.9996606429047302,0.000572949550103232,0.00012811541417087483,0
voter,rho_4,2.3999999999999999,20,0.06938812106044771,0.0019811414899706926,0.0004429967044619686,0.9997766489007329,0.00022489775641603975,5.028866713334543e-05,0
voter,rho_4,2.6000000000000001,20,0.06509790235600112,0.001470740558613947,0.0003288675866326799,0.9999236342438375,0.00016454151861617207,3.6792602074680784e-05,0
voter,rho_4,2.7999999999999998,20,0.06168949667255981,0.0012640705154621217,0.0002826547600926503,0.9999191372418388,0.00015091106387438017,3.3744739737992684e-05,0
voter,rho_4,3.2000000000000002,20,0.05613538444172762,0.0011743334732052134,0.0002625889474340285,0.9999463690872752,0.00011094944938560964,2.480905108923954e-05,0
voter,rho_4,3.3999999999999999,20,0.053430821593218644,0.0010444003545763078,0.00023353501885575077,0.9999113091272485,0.0001808319891177216,4.0435262017372766e-05,0
voter,rho_4,3.6000000000000001,20,0.05211724363333338,0.000706312387207524,0.00015793625111461764,0.9999808461025983,2.7998142392543894e-05,6.260574963344674e-06,0
voter,rho_4,3.7999999999999998,20,0.05055470821180301,0.000631695289100886,0.0001412513607495963,0.9999817621585609,1.90246379024413e-05,4.254038359717776e-06,0
voter,rho_4,4.2000000000000002,20,0.04827761924704318,0.0008808135722842054,0.00019695590231319079,0.9999646069287141,9.915730510820433e-05,2.21722474687632e-05,0
voter,rho_4,4.4000000000000004,20,0.04733012646241667,0.0008395004420024009,0.0001877180055458488,0.9999864257161892,2.7756042567322757e-05,6.206439796691146e-06,0
voter,rho_4,4.5999999999999996,20,0.046895490078510293,0.0006005748968292745,0.00013429262948901806,0.9999851765489673,4.0184276428998554e-05,8.985477372188326e-06,0
voter,rho_4,4.7999999999999998,20,0.04601288743445721,0.0006669479935547086,0.000149134105104542,0.9999785976015989,4.1215190461748394e-05,9.215996757807036e-06,0
voter,rho_4,5.2000000000000002,20,0.04513736243429838,0.0005769285926146678,0.00012900515512496804,0.9999878414390407,3.5583376719080404e-05,7.956684921284722e-06,0
voter,rho_4,5.4000000000000004,20,0.044937821885575095,0.0007092429949653692,0.00015859155493081067,0.9999946702198533,1.1239339019935397e-05,2.513192607074141e-06,0
voter,rho_4,5.5999999999999996,20,0.04471069490682565,0.00046225497307052254,0.0001033633542723023,0.9999970852764823,8.193008112874318e-06,1.8320123080594242e-06,0
voter,rho_4,5.7999999999999998,20,0.04448086348137391,0.0004793821797386938,0.00010719311410977416,0.9999990839440374,3.72331689059734e-06,8.3255896691488e-07,0
voter,rho_4,6.2000000000000002,20,0.04421732828417564,0.0006292424392098495,0.00014070288684010025,0.9999962524983343,8.910091233164088e-06,1.992356968307983e-06,0
voter,rho_8,0.59999999999999998,20,0.18805480944974953,0.018353454861822206,0.004103957269300846,0.9996304130579613,0.0005021473490646877,0.00011228356072299571,3000
voter,rho_8,0.80000000000000004,20,0.13821401814601872,0.012673948991735122,0.002833981148888465,0.9998912391738841,0.00012707194382592242,2.8414150442779724e-05,2650
voter,rho_8,1.2,20,0.09289995522922999,0.00529020823336944,0.001182926522494314,0.9999848434377082,4.420343404166022e-05,9.884188335608052e-06,2800
voter,rho_8,1.3999999999999999,20,0.07977511090854204,0.0035026854224609275,0.0007832242708420203,0.9999977514990007,3.7932444429449064e-06,8.481952429698133e-07,50
voter,rho_8,1.6000000000000001,20,0.07026743606863531,0.002752111263849624,0.0006153907867610618,0.9999977098600933,7.792854265036965e-06,1.7425351875371816e-06,50
voter,rho_8,1.8,20,0.06405627958215096,0.0024856023945182873,0.0005557975919179141,0.9999987091938708,3.984484923455542e-06,8.909579144169638e-07,50
voter,rho_8,2.2000000000000002,20,0.053257861969291956,0.0014274945265897727,0.00031919747989636127,0.9999992504996669,3.351867388002017e-06,7.495003331137173e-07,0
voter,rho_8,2.3999999999999999,20,0.04978174487302089,0.0012678321543746654,0.0002834958881241759,0.9999977514990007,1.0055602163981226e-05,2.248500999335601e-06,0
voter,rho_8,2.6000000000000001,20,0.046202111431232804,0.0009559759271707644,0.00021376271580072172,1.0,0.0,0.0,0
voter,rho_8,2.7999999999999998,20,0.04390905384316997,0.0009625417304382302,0.0002152308740440161,1.0,0.0,0.0,0
voter,rho_8,3.2000000000000002,20,0.03976662960553446,0.0008085539049899484,0.00018079814950304308,1.0,0.0,0.0,0
voter,rho_8,3.3999999999999999,20,0.038226585016315956,0.0006198817740670374,0.00013860977848270618,1.0,0.0,0.0,0
voter,rho_8,3.6000000000000001,20,0.037145265899320754,0.0005263949086379158,0.00011770547987241708,1.0,0.0,0.0,0
voter,rho_8,3.7999999999999998,20,0.036211981857631484,0.0005832651217972876,0.00013042204612434292,1.0,0.0,0.0,0
voter,rho_8,4.2000000000000002,20,0.0342989223900003,0.00043261023624086606,9.673458959968196e-05,1.0,0.0,0.0,0
voter,rho_8,4.4000000000000004,20,0.033668156761304045,0.00047269201582823307,0.00010569714798133357,1.0,0.0,0.0,0
voter,rho_8,4.5999999999999996,20,0.03316509092524204,0.00045919043374456636,0.00010267810244704637,1.0,0.0,0.0,0
voter,rho_8,4.7999999999999998,20,0.03276282902515701,0.0005191345649635318,0.00011608201767282377,1.0,0.0,0.0,0
voter,rho_8,5.2000000000000002,20,0.03200673690400182,0.000557547382031425,0.0001246713846899311,1.0,0.0,0.0,0
voter,rho_8,5.4000000000000004,20,0.03164906979549179,0.0004887175924216292,0.00010928057584547989,1.0,0.0,0.0,0
voter,rho_8,5.5999999999999996,20,0.031663421464192446,0.000465785748826903,0.0001041528597327598,1.0,0.0,0.0,0
voter,rho_8,5.7999999999999998,20,0.031592459647211864,0.00044105280952982446,9.862240637759545e-05,1.0,0.0,0.0,0
voter,rho_8,6.2000000000000002,20,0.031377229307322695,0.0004285119577418154,9.581818666822165e-05,1.0,0.0,0.0,0
