model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
voter,rho_1_over_2pi,0,20,0.9049458307479197,0.22537798541189413,0.050396049601295116,0.934375,0.1397174663194865,0.031241775233440915,1600
voter,rho_1_over_2pi,0.20000000000000001,20,0.8466965964779588,0.11057360099769797,0.024725008834779124,0.7720414447403462,0.14908268991834125,0.03333590289259336,2650
voter,rho_1_over_2pi,0.40000000000000002,20,0.7425480963186378,0.1305898248767594,0.029200772559422713,0.7450815579227696,0.1467462796768387,0.03281346568026072,3000
voter,rho_1_over_2pi,0.5,20,0.6499849368082151,0.09013032144928065,0.02015375255944989,0.686064414114514,0.12950804804744576,0.02895887990673976,3000
voter,rho_1_over_2pi,0.59999999999999998,20,0.6036327117169484,0.08452224493074924,0.01889974852760423,0.6308713382157124,0.10355634729481415,0.023155903205278088,2750
voter,rho_1_over_2pi,0.80000000000000004,20,0.5414227151793506,0.06552141009280046,0.014651032694914263,0.6478070905459388,0.13777018906756713,0.030806350802807848,sin_evidencia
voter,rho_1_over_2pi,1,20,0.4494419151951923,0.05447650906905588,0.012181317745529273,0.5214713715046605,0.12259375461898689,0.02741279689449835,sin_evidencia
voter,rho_1_over_2pi,1.2,20,0.40871701934381577,0.05641533184720619,0.012614851698356182,0.5015604194407457,0.1506809125557529,0.0336932763386365,3000
voter,rho_1_over_2pi,1.3999999999999999,20,0.38055767066453716,0.03674485248746702,0.008216398798517849,0.49092876165113186,0.09832651346598659,0.021986476810049446,sin_evidencia
voter,rho_1_over_2pi,1.5,20,0.36329068732603753,0.04267060795753378,0.009541438003428899,0.43816577896138476,0.16278101007129012,0.03639894039654826,3000
voter,rho_1_over_2pi,2,20,0.30038829182052407,0.030216532759408946,0.00675662212943877,0.3893475366178429,0.12627126170601724,0.02823511247793206,sin_evidencia
voter,rho_1_over_2pi,2.5,20,0.27204477996660126,0.012701655038747381,0.002840176409339187,0.36223368841544606,0.07250247277446113,0.016212045766052285,2900
voter,rho_1_over_2pi,3,20,0.25004598341357076,0.01470841069673589,0.003288900615888649,0.28655126498002664,0.06671390572644545,0.01491768282488445,2950
voter,rho_1_over_2pi,3.5,20,0.23548178943972978,0.008219771856701131,0.0018379968631123387,0.2623710053262317,0.06395712614925504,0.014301248171526363,2650
voter,rho_1_over_2pi,4,20,0.22934601514796596,0.005574269771424197,0.001246444613382672,0.2501955725699068,0.05208913048394111,0.011647483665094882,sin_evidencia
voter,rho_1_over_2pi,5,20,0.22231082114697348,0.005011397900262818,0.0011205826367287372,0.20492260319573902,0.047729158871927385,0.01067256437465168,2900
voter,rho_1_over_2pi,6,20,0.22298462936702998,0.0028580841270830913,0.000639087039357094,0.17590712383488682,0.04758810105932807,0.010641022888878731,2950
voter,rho_1_over_3pi,0,20,0.8100282528044633,0.31228460128397323,0.06982895967973822,0.9518278658758019,0.09987280563296805,0.022332238249894047,1500
voter,rho_1_over_3pi,0.20000000000000001,20,0.7925462789723013,0.13984077588323435,0.031269348090122516,0.696241375136182,0.14841546997947064,0.033186707978667566,sin_evidencia
