model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
vicsek,rho_2,2,200,0.10000000000000001,1100101,1,3000,0.060889523387873935,1.0,1500,0.9993345876040509,0.00011843570415704795,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100102,2,3000,0.036021668063520015,0.99,1500,0.999288567541709,0.00014794037754200606,0.9999933377748168,0.00018239172314462137,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100103,3,3000,0.055814634394399654,1.0,1500,0.9993312516377538,0.00014777691989779372,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100104,4,3000,0.05393193118186799,1.0,1500,0.9993797434071341,0.00011141189930027935,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100105,5,3000,0.06273086301841009,1.0,1500,0.9993359986103018,0.0001554328956013996,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100106,6,3000,0.030017615053188167,0.995,1500,0.9993327255379824,0.0001606792661193529,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100107,7,3000,0.07628448889645026,0.975,1500,0.9993809757700205,0.00011362868612242646,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100108,8,3000,0.0634655175025237,1.0,1500,0.9993388185473144,0.00015192246833529006,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100109,9,3000,0.04118183519973132,0.99,1500,0.9993229189434631,0.0001546763705792204,0.9993970686209194,0.0018575784423567054,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100110,10,3000,0.0763005166519501,0.985,1500,0.9990729049859574,0.0006128681280468058,0.9902664890073285,0.007159708698377011,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100111,11,3000,0.05182274951125049,0.98,1500,0.9994323926014378,9.500910304930247e-05,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100112,12,3000,0.07436003070614347,1.0,1500,0.9993828980044568,0.0001228100021914786,0.9993537641572285,0.0016773665220740698,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100113,13,3000,0.12305517905911395,1.0,1500,0.9993404898110452,0.00023293257064336493,0.9982744836775483,0.004446806991721028,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100114,14,3000,0.1141097895330851,1.0,1500,0.9992973734473142,0.00017672175813071846,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100115,15,3000,0.08110230768259635,0.995,1500,0.9991017070250747,0.0002950846103249455,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100116,16,3000,0.1499932625213727,1.0,1500,0.9992796147912365,0.0001635099314525466,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100117,17,3000,0.08045116756361756,1.0,1500,0.9993659097743911,0.0001079180670986874,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100118,18,3000,0.05112567062432311,1.0,1500,0.9993888369967995,8.905668783145355e-05,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.10000000000000001,1100119,19,3000,0.04028069087907591,0.955,1500,0.9994085451346397,0.00011483442464841083,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.14999999999999999,1100200,0,3000,0.0645298329383832,1.0,1500,0.9987098338026711,0.00022567499624700555,0.9964823451032645,0.00477521235075759,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.14999999999999999,1100201,1,3000,0.023873770755696442,1.0,1500,0.9987060411960661,0.00018693354092178164,1.0,0.0,final_fine_grid_steps3000_R20_v1
vicsek,rho_2,2,200,0.14999999999999999,1100202,2,3000,0.037045121587211696,1.0,1500,0.9985865959057074,0.0003039388006449234,0.9992005329780146,0.001989418974769673,final_fine_grid_steps3000_R20_v1
