model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
voter,rho_4,5,20,0.045510583875179346,0.0009239168592738098,0.00020659409028943456,0.9999630492676431,0.00013325168248194168,2.9795982014583947e-05,0
voter,rho_4,6,20,0.04450566821603836,0.000861749073576534,0.00019269295080645977,0.9999988348868175,3.289237463941376e-06,7.35495856351193e-07,0
voter,rho_8,0,20,0.987026991399356,0.04482082231843235,0.010022240551145447,1.0,0.0,0.0,1950
voter,rho_8,0.20000000000000001,20,0.513825067051535,0.1403638310743982,0.03138630678646517,0.9998124167776299,0.00037768543278077747,8.445303018092459e-05,sin_evidencia
voter,rho_8,0.40000000000000002,20,0.2698173438170258,0.05336753517309658,0.011933343643865495,0.9996473868175766,0.0008199576605238263,0.00018334810676029714,sin_evidencia
voter,rho_8,0.5,20,0.24506910767548956,0.03580440709967867,0.008006108816895759,0.9998425432756324,0.0003325294149129564,7.435583762636028e-05,2800
voter,rho_8,0.59999999999999998,20,0.18190917442919358,0.024426883556076487,0.005462017210985882,0.9996131824234353,0.0007467226143083067,0.00016697225259297308,sin_evidencia
voter,rho_8,0.80000000000000004,20,0.13968370204182684,0.015827941879261877,0.0035392353985945323,0.999754327563249,0.000536284251922535,0.00011991680425614104,2300
voter,rho_8,1,20,0.10910941225335571,0.009925365511286274,0.0022193791984768062,0.9999295106524635,0.00011109061801072842,2.4840617353445118e-05,50
voter,rho_8,1.2,20,0.09203007891278178,0.006912841449209529,0.0015457583398110666,0.9999915113182423,1.9342146836524272e-05,4.325035515725078e-06,50
voter,rho_8,1.3999999999999999,20,0.08042032421386272,0.005031015667290809,0.0011249693027928715,1.0,0.0,0.0,50
voter,rho_8,1.5,20,0.07604579003906323,0.004655294367078958,0.001040955466006041,0.999983688415446,4.129849575480156e-05,9.234624387622277e-06,50
voter,rho_8,2,20,0.05795500667709412,0.0024837194028096464,0.0005553765421717551,0.9999994174434088,2.6052722773766196e-06,5.825565912109809e-07,0
voter,rho_8,2.5,20,0.04842529662164216,0.001978631833873435,0.00044243552829860715,1.0,0.0,0.0,0
voter,rho_8,3,20,0.04145146436210853,0.0009161163769636269,0.0002048498494191492,1.0,0.0,0.0,0
voter,rho_8,3.5,20,0.03764808971132941,0.0010570145425320586,0.00023635563703075255,1.0,0.0,0.0,0
