model,rho_label,rho_nominal,N,eta,base_seed,realization,steps,va_t0,S_t0,t_window_start,va_window_mean,va_window_stdev,S_window_mean,S_window_stdev,source_run
voter,rho_2,2,200,0.40000000000000002,1200519,19,3000,0.07480880947663501,0.985,1500,0.40552610157967495,0.185816808681296,0.9333844103930713,0.091175998787869,final_fine_grid_steps3000_R20_v1
voter,rho_2,2,200,0.5,1400100,0,3000,0.04651534121025408,0.995,1500,0.3937151788271106,0.17671741624235726,0.9752964690206529,0.0476408327826567,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400101,1,3000,0.0477140631798469,1.0,1500,0.3448890866005504,0.16227579542694598,0.9335009993337774,0.11474511117534189,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400102,2,3000,0.06976055337288721,1.0,1500,0.42979161422816226,0.18178379867193883,0.9681179213857428,0.08186210651020587,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400103,3,3000,0.08229696727529831,0.985,1500,0.3839468703451816,0.17505485073219593,0.9146802131912058,0.11382951972949118,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400104,4,3000,0.08762185241951953,0.995,1500,0.4465637516941289,0.19675605339070668,0.9571718854097268,0.06801883607503287,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400105,5,3000,0.08165686962830508,1.0,1500,0.39307755559912666,0.1658720025910803,0.9786009327115256,0.045010265752537616,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400106,6,3000,0.04219615630577403,1.0,1500,0.3637125137410533,0.179110938351509,0.9676115922718188,0.047500570200963925,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400107,7,3000,0.08024569500133039,0.995,1500,0.3664050563942738,0.17774334881326662,0.9734710193204531,0.05951679729387505,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400108,8,3000,0.06291307889749287,1.0,1500,0.42893762936338214,0.1455371983356366,0.933184543637575,0.11658940715620025,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400109,9,3000,0.026595504752300055,1.0,1500,0.4164330682856411,0.15648840967976166,0.9578847435043305,0.08896738677634046,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400110,10,3000,0.0851834876869081,1.0,1500,0.37289396459116964,0.16685152512508705,0.9819120586275816,0.04860349844526093,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400111,11,3000,0.11450508740135575,0.99,1500,0.4486945850795717,0.16785468725312647,0.9707994670219854,0.07316323202744629,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400112,12,3000,0.012410088130698294,0.995,1500,0.417724305948507,0.1966712200623118,0.9647335109926716,0.07113336511447849,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400113,13,3000,0.02338882698072921,1.0,1500,0.42456791729528764,0.17695172266246023,0.9537708194536975,0.059497715271370204,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400114,14,3000,0.043623024816971084,0.975,1500,0.36713221439427274,0.19555857694275722,0.9613024650233177,0.059317002475943785,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400115,15,3000,0.08347097034485972,1.0,1500,0.34477126469793073,0.16379386234494472,0.993624250499667,0.01579946105224839,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400116,16,3000,0.04661722350624735,0.99,1500,0.35456138193420667,0.13762648345325462,0.9573017988007996,0.09539993409403066,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400117,17,3000,0.08995707772822209,1.0,1500,0.39676502122673796,0.15871389666351468,0.9697734843437708,0.05373010367032903,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400118,18,3000,0.07819486762930034,1.0,1500,0.3520402547947979,0.1641506808315524,0.9771585609593604,0.046956017682473004,final_voter_base_coarse_v1
voter,rho_2,2,200,0.5,1400119,19,3000,0.019896094484453307,0.99,1500,0.3856519526018405,0.17008823095209033,0.9798134576948702,0.049787341020441994,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400200,0,3000,0.04820795331126946,1.0,1500,0.21426646754390127,0.09693177586598505,0.9723351099267155,0.03973295636190528,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400201,1,3000,0.04423505328129135,1.0,1500,0.208549577414009,0.10130040392746448,0.8354663557628248,0.1945047410847382,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400202,2,3000,0.14162933098279665,1.0,1500,0.22294612588436355,0.1049067726353349,0.9522951365756163,0.07046891695984127,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400203,3,3000,0.006162657584081252,1.0,1500,0.2169420477892467,0.10422297931064484,0.9203031312458361,0.07957911886554048,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400204,4,3000,0.017456863463708016,1.0,1500,0.19738733012241805,0.10176234296977524,0.8843471019320452,0.1633766980823094,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400205,5,3000,0.018475056451583705,1.0,1500,0.22084290366738638,0.11577628273102496,0.9891372418387742,0.034247966411432317,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400206,6,3000,0.009351359429540499,1.0,1500,0.21632150659265081,0.11349351985377715,0.9613857428381078,0.037466553193379847,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400207,7,3000,0.0711134617854363,1.0,1500,0.19952583277722788,0.11289604521092475,0.9485676215856096,0.08709318826393976,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400208,8,3000,0.08178648352124526,1.0,1500,0.18791959292987256,0.09438894939596608,0.9520019986675549,0.07423071599101214,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400209,9,3000,0.027954789957282983,1.0,1500,0.20675424859530223,0.10344450864712502,0.9731712191872085,0.06132152785056246,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400210,10,3000,0.02471417730825463,1.0,1500,0.1932066588648399,0.10545902660462103,0.9732944703530979,0.06038370449238606,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400211,11,3000,0.02770252628184311,1.0,1500,0.20149711324013647,0.11443413509605693,0.9587974683544304,0.1087413743518195,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400212,12,3000,0.0577630500332143,0.97,1500,0.20539593105426682,0.10578492560165266,0.9336342438374416,0.10643001722978726,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400213,13,3000,0.045181633212184984,1.0,1500,0.19027510433771397,0.09350827633889305,0.970769487008661,0.0802309135890884,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400214,14,3000,0.08348979880197838,1.0,1500,0.23813399815495145,0.10686421096836242,0.96072618254497,0.04831924193586323,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400215,15,3000,0.11679945191638791,1.0,1500,0.2198351330485608,0.11604617278036869,0.9008427714856762,0.1324856129457912,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400216,16,3000,0.08409532272869717,0.995,1500,0.21755021482389483,0.1031524247797165,0.9189207195203197,0.09670677110401166,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400217,17,3000,0.18810933706693564,0.995,1500,0.20179790455002206,0.10263895862704257,0.8906728847435044,0.09472309792628303,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400218,18,3000,0.03490512294637783,1.0,1500,0.20367195694816084,0.10290743929044237,0.9816355762824783,0.024781653561633945,final_voter_base_coarse_v1
voter,rho_2,2,200,1,1400219,19,3000,0.06783423777201152,0.995,1500,0.17674553640816035,0.08618813117058578,0.9385343104596935,0.10536199293690836,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400300,0,3000,0.009392902128219962,1.0,1500,0.10922487868726964,0.054942791984183316,0.9716555629580279,0.05412197174422366,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400301,1,3000,0.06933291342271904,1.0,1500,0.11088084414965457,0.05740566287818315,0.8921552298467689,0.157600687085803,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400302,2,3000,0.019789018477953904,0.995,1500,0.10858998329755487,0.055571377303473536,0.9600599600266488,0.08424487088374137,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400303,3,3000,0.10542046885340184,0.98,1500,0.11271585432657727,0.055749479460350235,0.9876049300466355,0.036842975980400594,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400304,4,3000,0.08227178238798233,1.0,1500,0.11124814887486147,0.05859479214711937,0.9703697534976683,0.0582233048047853,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400305,5,3000,0.03818857009681013,0.98,1500,0.11174733761655664,0.05687984735745136,0.9838974017321785,0.025747973922953218,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400306,6,3000,0.032595407801478155,0.99,1500,0.11231071853930873,0.05991525216534849,0.9460992671552299,0.07443675337242682,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400307,7,3000,0.07474932946734046,0.985,1500,0.10447891014816299,0.05614963754772946,0.9793637574950034,0.03804707442572838,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400308,8,3000,0.046583890789907725,1.0,1500,0.11586327015115745,0.06237370258989916,0.9722784810126583,0.07633754067656866,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400309,9,3000,0.024294205837900543,1.0,1500,0.10948313037435552,0.057354422352786684,0.9606562291805463,0.04719111225066084,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400310,10,3000,0.11195754423366674,1.0,1500,0.10553225377398218,0.05496590442293203,0.9494070619586942,0.05936159525120861,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400311,11,3000,0.06598834957234595,1.0,1500,0.10800375651510252,0.054533556581000404,0.9648101265822785,0.08410409180619535,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400312,12,3000,0.07774991839050478,0.995,1500,0.11460167260010798,0.060913273607826245,0.9886975349766822,0.017282553712084002,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400313,13,3000,0.12096279463618838,1.0,1500,0.10696067238342524,0.06014883159282184,0.9418054630246503,0.07668496858705318,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400314,14,3000,0.029762499166117274,1.0,1500,0.11426552579840771,0.05648953799165085,0.9473584277148567,0.07584127841036827,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400315,15,3000,0.0747270036365851,0.99,1500,0.11206419504241134,0.05984503807450715,0.9893004663557629,0.02491110764818634,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400316,16,3000,0.06952730409410038,1.0,1500,0.11389270761052454,0.05809328788812212,0.9711292471685543,0.05369995183872341,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400317,17,3000,0.0944035932661577,0.98,1500,0.11268698349717064,0.06095451224948755,0.9899766822118587,0.03189260150198737,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400318,18,3000,0.015399612530066872,1.0,1500,0.10754206868992312,0.05434214355952214,0.9820752831445703,0.07493839572098061,final_voter_base_coarse_v1
voter,rho_2,2,200,2,1400319,19,3000,0.03274127283047973,0.98,1500,0.1135210625431461,0.056571362764653924,0.86,0.1383657109018142,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400400,0,3000,0.02032029803827795,1.0,1500,0.08303818542684428,0.04160900846032915,0.9817321785476348,0.042188596074748216,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400401,1,3000,0.10246775125156482,0.99,1500,0.08597942153355997,0.04273498632486069,0.9838007994670219,0.03302575498554902,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400402,2,3000,0.1375923558838861,1.0,1500,0.0796886280564853,0.041025515117732,0.9880979347101932,0.0289160677896239,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400403,3,3000,0.06986234128010485,1.0,1500,0.08671210092629963,0.04445155734487006,0.9753764157228514,0.032452623441445186,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400404,4,3000,0.13858334743179024,0.995,1500,0.07862818030611401,0.04103157512936463,0.979417055296469,0.05913469377264544,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400405,5,3000,0.0430604208883069,1.0,1500,0.08339907894353882,0.04232231764838185,0.997068620919387,0.00714147190357626,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400406,6,3000,0.0486833435689649,0.995,1500,0.08293825258078592,0.04069343542487042,0.9876615589606929,0.04234421675789342,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400407,7,3000,0.06909727526133888,1.0,1500,0.0812780165126233,0.04261148547330223,0.9928114590273152,0.009748183277839075,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400408,8,3000,0.04158359095173376,1.0,1500,0.08329924514325161,0.04252611576447614,0.9677948034643572,0.04955902005352377,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400409,9,3000,0.09360699983304574,1.0,1500,0.07881864146738697,0.04141761647339026,0.9871885409726848,0.034971061062854705,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400410,10,3000,0.07157802943115753,0.985,1500,0.0823775672873123,0.04363138265928349,0.995049966688874,0.009298200398202134,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400411,11,3000,0.046365163215020856,0.995,1500,0.0820203058674699,0.04344143854211046,0.9900399733510993,0.030898682528730608,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400412,12,3000,0.032684567851744555,1.0,1500,0.0842517089801385,0.04292096490828441,0.9855296469020652,0.02053748025144564,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400413,13,3000,0.013604342122026486,1.0,1500,0.08067772078778916,0.04068644935485445,0.9969120586275816,0.01005356711246166,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400414,14,3000,0.01119981744259493,0.96,1500,0.08134732536985002,0.04256772787627583,0.9903431045969353,0.02079928990249636,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400415,15,3000,0.026438852319684337,0.99,1500,0.08077608280425315,0.04295994285320286,0.9774217188540972,0.017465528091907743,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400416,16,3000,0.028919718507820286,1.0,1500,0.07953774296948751,0.04136521617561571,0.9916322451698868,0.016559524580121214,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400417,17,3000,0.05656526715206891,0.995,1500,0.08419378884331112,0.0435846245653647,0.967145236508994,0.06218882476520124,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400418,18,3000,0.061593431577952204,1.0,1500,0.07753775754269826,0.04090071806631616,0.986528980679547,0.03162663166288921,final_voter_base_coarse_v1
voter,rho_2,2,200,3,1400419,19,3000,0.07518869753229146,0.995,1500,0.07938380859849307,0.04050849221320526,0.9837741505662891,0.0393911392336893,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400500,0,3000,0.07277214089927989,0.99,1500,0.07004864596810328,0.03647408873152945,0.9876349100599601,0.024914964382377152,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400501,1,3000,0.1162274023941031,0.995,1500,0.06860784262624556,0.035765819157533615,0.9858660892738175,0.011446776991524549,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400502,2,3000,0.06685100698633144,1.0,1500,0.06953155486253305,0.035494201436259795,0.9954963357761493,0.010810130154406525,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400503,3,3000,0.02945984190760168,1.0,1500,0.06906012158983163,0.03624778516414752,0.9925316455696203,0.013868127051805235,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400504,4,3000,0.089286916126821,0.995,1500,0.06960448677911914,0.03563076189827559,0.9935676215856096,0.009609995989806197,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400505,5,3000,0.07153924925752324,0.98,1500,0.0691441678746225,0.036356300291639505,0.9760026648900733,0.06035132534788386,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400506,6,3000,0.02098531464241647,0.995,1500,0.07021228568598618,0.03590130572985964,0.9918021319120586,0.023407297033524475,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400507,7,3000,0.10391872828435768,0.98,1500,0.07023936670163569,0.03640068915427892,0.9671752165223184,0.08160254874325612,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400508,8,3000,0.02230742752503351,0.995,1500,0.07074132103123226,0.036912470514592594,0.9811858760826115,0.031893279953273054,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400509,9,3000,0.035398157572527296,1.0,1500,0.07063785878346539,0.0363907125019307,0.9918654230512991,0.013686720793778563,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400510,10,3000,0.07496816813483881,1.0,1500,0.07110461487452817,0.036723161886892425,0.9864956695536309,0.03924518685699481,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400511,11,3000,0.05318901341378413,0.975,1500,0.06949805082469554,0.03635910449325424,0.9883910726182545,0.027265314265700013,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400512,12,3000,0.052012815362167786,1.0,1500,0.07011693488451029,0.035505448124349505,0.9863357761492338,0.020482955798135482,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400513,13,3000,0.09865064885744354,0.985,1500,0.07072112619250576,0.03635382180204604,0.9895836109260493,0.027030650513341407,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400514,14,3000,0.07215150364189106,1.0,1500,0.07116666301821746,0.03686272552368516,0.9847701532311793,0.030544096658482404,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400515,15,3000,0.10914598744977183,0.995,1500,0.06997182849264859,0.03633221224948981,0.9949633577614924,0.008772913642308611,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400516,16,3000,0.03753961219363647,1.0,1500,0.06945114687350494,0.03478695735565459,0.9926215856095936,0.013077666337931577,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400517,17,3000,0.01072060789279998,1.0,1500,0.07168178272649152,0.036743673734876935,0.9952598267821452,0.009340286455417882,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400518,18,3000,0.10505176696904056,0.99,1500,0.06874681678150435,0.03648916364895188,0.9909060626249167,0.019112865705150035,final_voter_base_coarse_v1
voter,rho_2,2,200,4,1400519,19,3000,0.039357796467191106,0.995,1500,0.06760970740523459,0.03555062355378645,0.9781612258494338,0.03053405372048103,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400600,0,3000,0.1357420262015245,0.995,1500,0.06475873466843121,0.0333447280320885,0.9842238507661558,0.01954803758895835,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400601,1,3000,0.060282955416323586,0.985,1500,0.06238676591468706,0.0337984375699509,0.9934010659560293,0.008433719253647672,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400602,2,3000,0.02422301417463855,1.0,1500,0.06376480842363838,0.031325035571547054,0.9925149900066623,0.013477123329840648,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400603,3,3000,0.08173795720632379,0.95,1500,0.06519605603866936,0.03367116114741826,0.9932445036642238,0.015371250043015264,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400604,4,3000,0.08439870161478752,1.0,1500,0.06363288721423184,0.03331448038911882,0.9836175882744838,0.02778590097365492,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400605,5,3000,0.12576399341313413,0.99,1500,0.06416905968056684,0.03386288738496232,0.9857495003331112,0.024917342530407376,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400606,6,3000,0.06289007031991978,0.985,1500,0.06435120583011018,0.03331016426660951,0.9886209193870753,0.025613008113672953,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400607,7,3000,0.04288864759982876,0.985,1500,0.06398764700681987,0.033823967009501854,0.9963124583610925,0.005644029409365491,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400608,8,3000,0.07424977535881046,1.0,1500,0.06385242833542108,0.03389639383536708,0.9914257161892072,0.012927537690897087,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400609,9,3000,0.036536437841171665,0.98,1500,0.06544730576095756,0.03320387223583943,0.981848767488341,0.02100878072540599,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400610,10,3000,0.07343633987994382,1.0,1500,0.06569708675577016,0.034391932250027145,0.9957661558960693,0.01135312078587328,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400611,11,3000,0.03365508417452,1.0,1500,0.06468422244287725,0.03366179330735192,0.9901532311792138,0.011054186591139407,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400612,12,3000,0.08815510485043626,1.0,1500,0.06443484443882107,0.033232370019626825,0.9788274483677548,0.02453479641776808,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400613,13,3000,0.045593774012429006,1.0,1500,0.06611151737018868,0.034363111891308674,0.995902731512325,0.015555488325855581,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400614,14,3000,0.039732609240800805,0.975,1500,0.06527604439959937,0.034179433421287035,0.9988674217188541,0.0035366753549518465,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400615,15,3000,0.027203498897481616,0.915,1500,0.06570003988232856,0.034309028870180745,0.9953097934710193,0.008303091982288279,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400616,16,3000,0.09750538488826327,0.98,1500,0.06486829777116733,0.033937785094783485,0.9863657561625584,0.025268711773944748,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400617,17,3000,0.012933130217178169,0.985,1500,0.06449149966451201,0.03305368683766891,0.9868720852764824,0.025436095683227775,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400618,18,3000,0.05333416311775205,0.995,1500,0.06478503845252633,0.033275931539632625,0.9794470353097935,0.03721966984882655,final_voter_base_coarse_v1
voter,rho_2,2,200,5,1400619,19,3000,0.0866452041484708,0.99,1500,0.06320159175960284,0.03383004447230553,0.9948334443704197,0.00580658503556263,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400700,0,3000,0.09467737411623994,0.995,1500,0.06256555269242275,0.032991942318707966,0.9957994670219853,0.007187441837605772,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400701,1,3000,0.08619808413555372,0.98,1500,0.06350069136345078,0.0322968619362844,0.9941072618254497,0.010941785599982812,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400702,2,3000,0.03441888970532864,0.995,1500,0.06205486314502304,0.032440755717666185,0.9961292471685543,0.009358537771115288,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400703,3,3000,0.04495497216718039,1.0,1500,0.06204505291843808,0.0326150092406402,0.9963024650233179,0.007437444243042342,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400704,4,3000,0.10412038716270924,1.0,1500,0.0641576597700854,0.03352728979927016,0.9926815456362426,0.011231077173617987,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400705,5,3000,0.029127429945890012,1.0,1500,0.06357134286233324,0.03361192829020346,0.997348434377082,0.006272024156722384,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400706,6,3000,0.15427361237478504,1.0,1500,0.06193037096086323,0.03158310673864782,0.9947435043304463,0.011019824941908762,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400707,7,3000,0.00986718370428535,1.0,1500,0.06283542056176941,0.03328373573249091,0.9959826782145237,0.010146349137588224,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400708,8,3000,0.015378211148770358,1.0,1500,0.061972881891426884,0.03257615426203378,0.9944103930712858,0.009302926185972043,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400709,9,3000,0.02756389959245866,1.0,1500,0.06257745618749688,0.0331718142054235,0.9952031978680879,0.008553356640929783,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400710,10,3000,0.05386027530433557,1.0,1500,0.06302709835368958,0.03270234950575148,0.9949533644237175,0.02203347848669439,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400711,11,3000,0.05107367307132121,1.0,1500,0.06251288005415052,0.03295183398914691,0.9923517654896735,0.015447969188416675,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400712,12,3000,0.07058901517016433,1.0,1500,0.06200114591651581,0.03184102637588513,0.9848067954696869,0.02081362956511166,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400713,13,3000,0.029948951993333917,1.0,1500,0.061478343898160585,0.03327724568225885,0.9945069953364423,0.011262277379440805,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400714,14,3000,0.0694808160172718,1.0,1500,0.06201703468499445,0.033644965960277155,0.9967188540972686,0.004552993643595295,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400715,15,3000,0.06484978887777405,1.0,1500,0.062009005562721604,0.03235859615883795,0.9895869420386408,0.015233993337510045,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400716,16,3000,0.06800039117656079,0.98,1500,0.0625885486656934,0.03292827168898516,0.9943471019320453,0.008724831887661662,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400717,17,3000,0.11398651832741487,1.0,1500,0.06279990369691807,0.03337436489007225,0.9922218520986009,0.014279617543290707,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400718,18,3000,0.13115319239746487,1.0,1500,0.062412124535623066,0.03190322287714009,0.9936542305129913,0.012704858184037738,final_voter_base_coarse_v1
voter,rho_2,2,200,6,1400719,19,3000,0.06212986930192911,1.0,1500,0.0617176226012243,0.03288070236424728,0.9955396402398401,0.009517433472872093,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410000,0,3000,0.01897157126112206,1.0,1500,1.000000000000005,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410001,1,3000,0.08881529514483316,1.0,1500,1.0000000000000067,0.0,0.9949999999999999,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410002,2,3000,0.08881926735509854,1.0,1500,0.9999999999999922,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410003,3,3000,0.027518074747930905,1.0,1500,0.9999999999999968,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410004,4,3000,0.02966187958402532,1.0,1500,0.9999999999999999,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410005,5,3000,0.023321739199371416,1.0,1500,0.9999999999999961,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410006,6,3000,0.011763812608082654,1.0,1500,0.9999999999999961,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410007,7,3000,0.05806042575702275,1.0,1500,1.0000000000000033,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410008,8,3000,0.01778607450605659,1.0,1500,0.9999999999999961,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410009,9,3000,0.03394068149086251,1.0,1500,1.0000000000000087,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410010,10,3000,0.06878651687772097,1.0,1500,1.0000000000000067,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410011,11,3000,0.01742034257489928,1.0,1500,1.0000000000000007,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410012,12,3000,0.06467244096811543,1.0,1500,0.9999999999999951,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410013,13,3000,0.022056861850190276,1.0,1500,1.0000000000000042,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410014,14,3000,0.008161301816060822,1.0,1500,1.0000000000000044,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410015,15,3000,0.053886343607170824,1.0,1500,0.9999999999999954,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410016,16,3000,0.06080782154105471,1.0,1500,0.999999999999995,0.0,1.0,0.0,final_voter_base_coarse_v1
voter,rho_4,4,400,0,1410017,17,3000,0.04581733138375915,1.0,1500,0.9866956991664951,0.02422920455085787,1.0,0.0,final_voter_base_coarse_v1
