model,rho_label,eta,realizations,va_mean,va_stdev_between_realizations,va_stderr,S_mean,S_stdev_between_realizations,S_stderr,t_eq_heuristic_estimate
vicsek,rho_1_over_3pi,1.2,20,0.6879032899765921,0.0915570864913306,0.020472786921644292,0.6595057840227727,0.13996734060105237,0.03129764882138194,3000
vicsek,rho_1_over_3pi,1.3999999999999999,20,0.5800864260894852,0.07761032125950096,0.017354195409184123,0.5530858215734964,0.09790268535896332,0.021891705964241538,2850
vicsek,rho_1_over_3pi,1.6000000000000001,20,0.5522715109932813,0.07611155166479439,0.01701906033954675,0.5445369753497669,0.10950067046757914,0.024485094274731063,2950
vicsek,rho_1_over_3pi,1.8,20,0.5118706559220295,0.07430757510403667,0.016615678917579698,0.5114953667252136,0.11756118846279498,0.02628748089184736,3000
vicsek,rho_1_over_3pi,2.2000000000000002,20,0.4345372206195404,0.059346083544127695,0.013270187700305115,0.4401429350130216,0.10090659896999538,0.02256340146752199,sin_evidencia
vicsek,rho_1_over_3pi,2.3999999999999999,20,0.41105377777773366,0.04927576684684281,0.011018396431297098,0.4288262370540852,0.09808720676604805,0.021932966205196074,2800
vicsek,rho_1_over_3pi,2.6000000000000001,20,0.36814709694891934,0.03072393811700734,0.00687008141661253,0.3570952698201199,0.07164264065348429,0.01601978145887808,2950
vicsek,rho_1_over_3pi,2.7999999999999998,20,0.3651873109953163,0.040728275757750974,0.009107119320068793,0.3679880079946702,0.09636837649819184,0.02154862407312501,sin_evidencia
vicsek,rho_1_over_3pi,3.2000000000000002,20,0.32066152321948393,0.016539434346851265,0.0036983299508954264,0.2994942765429108,0.06215778265795156,0.013898902735383724,2850
vicsek,rho_1_over_3pi,3.3999999999999999,20,0.3165075055435145,0.0316107884308168,0.007068387175367027,0.3213736297014112,0.11119178806003753,0.024863239664199337,3000
vicsek,rho_1_over_3pi,3.6000000000000001,20,0.3076982436748805,0.01779854138569185,0.003979874843875028,0.30615347344194777,0.08455774490400231,0.018907686562943556,sin_evidencia
vicsek,rho_1_over_3pi,3.7999999999999998,20,0.29273675414069367,0.011178040237746519,0.0024994857826829125,0.2706407849312579,0.06408179663022345,0.014329125338549659,2800
vicsek,rho_1_over_3pi,4.2000000000000002,20,0.2843914832071228,0.0074943621474168505,0.0016757903209625377,0.24654472775725272,0.043642267603564905,0.009758707705380797,2950
vicsek,rho_1_over_3pi,4.4000000000000004,20,0.277373711047701,0.007052154327812391,0.001576909646480784,0.23733571558355035,0.059340964727476124,0.01326904309810539,2900
vicsek,rho_1_over_3pi,4.5999999999999996,20,0.27647236306275597,0.004237543728985546,0.0009475435835639627,0.24900066622251832,0.05694638309224876,0.01273359836670129,2800
vicsek,rho_1_over_3pi,4.7999999999999998,20,0.27333509059184896,0.0051870934374077865,0.0011598693531686861,0.21684028829265337,0.03876129965185847,0.008667290091779446,3000
vicsek,rho_1_over_3pi,5.2000000000000002,20,0.27066224098564795,0.0034704901629974386,0.0007760251919706598,0.2195203197868088,0.0692013631204027,0.01547389520728674,sin_evidencia
vicsek,rho_1_over_3pi,5.4000000000000004,20,0.2699852030162805,0.004437335124486606,0.0009922182977299542,0.17975289201138636,0.033477552113972894,0.007485808224713518,sin_evidencia
vicsek,rho_1_over_3pi,5.5999999999999996,20,0.26967455021107223,0.0031344069374066707,0.0007008746981188243,0.2133910726182545,0.0377638423250082,0.008444251853030204,sin_evidencia
vicsek,rho_1_over_3pi,5.7999999999999998,20,0.2686893987399658,0.004307100107839828,0.0009630968627026529,0.20097207921991397,0.039725990078287074,0.008883001428853208,2900
vicsek,rho_1_over_3pi,6.2000000000000002,20,0.2685784219711297,0.0018640139222268941,0.00041680618411053414,0.2160044818605778,0.06277013397153101,0.014035828651711218,2950
vicsek,rho_1_over_pi,0.59999999999999998,20,0.9132837922648115,0.06113718905594532,0.013670691068234993,0.8600995169886743,0.11663975709941475,0.026081442575335508,2850
vicsek,rho_1_over_pi,0.80000000000000004,20,0.8676798368069629,0.04637980759189075,0.010370840255882852,0.837059668554297,0.08048930789622724,0.01799795639178747,2700
vicsek,rho_1_over_pi,1.2,20,0.739923316827136,0.05619160126022075,0.012564824018241643,0.75768654230513,0.0935428624649629,0.020916819928157058,3000
vicsek,rho_1_over_pi,1.3999999999999999,20,0.7263514060023761,0.05295299566328573,0.011840649791535844,0.7624937541638908,0.09313321411616778,0.020825219772679412,sin_evidencia
vicsek,rho_1_over_pi,1.6000000000000001,20,0.6354721977750261,0.07905911799859924,0.017678156208604502,0.7007588690872751,0.11498655081266386,0.025711774411535007,2850
vicsek,rho_1_over_pi,1.8,20,0.5736178379849209,0.07923868090539442,0.01771830769518765,0.660481553964024,0.09678424174714116,0.021641614369738063,2950
vicsek,rho_1_over_pi,2.2000000000000002,20,0.46138013481441886,0.06963243560499377,0.015570285945164276,0.5619566122584944,0.11290361742977248,0.025246016347860133,sin_evidencia
vicsek,rho_1_over_pi,2.3999999999999999,20,0.4318306054552223,0.08600975678432628,0.019232366289797728,0.5541576449033977,0.14292262107331202,0.031958469624236964,sin_evidencia
vicsek,rho_1_over_pi,2.6000000000000001,20,0.36534016484811604,0.04432464475295101,0.009911291874612782,0.475430962691539,0.0793139203494699,0.017735131746341854,2950
vicsek,rho_1_over_pi,2.7999999999999998,20,0.3300292299467308,0.061311613905358345,0.01370969365026026,0.44295157395069956,0.13179512206920654,0.029470285204962855,2950
vicsek,rho_1_over_pi,3.2000000000000002,20,0.2570017486457499,0.024915081232781397,0.005571181530142846,0.3571358677548301,0.06669834165582056,0.014914202592892065,2800
vicsek,rho_1_over_pi,3.3999999999999999,20,0.23950180088171003,0.016651791324069347,0.003723453734776029,0.33038807461692205,0.06127802656180089,0.01370218329192245,2750
vicsek,rho_1_over_pi,3.6000000000000001,20,0.2150241109951186,0.012332160862684637,0.0027575549998425297,0.29487633244503664,0.05125398617907249,0.011460739721424078,sin_evidencia
vicsek,rho_1_over_pi,3.7999999999999998,20,0.2028923314501149,0.01263594588681276,0.0028254833962922193,0.27359780979347104,0.048544233334938736,0.010854820565253432,2850
vicsek,rho_1_over_pi,4.2000000000000002,20,0.18408867012138458,0.006740884861109862,0.001507307677794088,0.256722601598934,0.07094998475896792,0.01586489889236263,2900
vicsek,rho_1_over_pi,4.4000000000000004,20,0.17282054375107597,0.004610436300883567,0.001030924897470833,0.21503580946035977,0.053315828988312525,0.011921781789462065,2200
vicsek,rho_1_over_pi,4.5999999999999996,20,0.16862658366144267,0.002808550268968045,0.0006280109319637866,0.19727681545636241,0.035086347518867425,0.007845545813436864,sin_evidencia
vicsek,rho_1_over_pi,4.7999999999999998,20,0.1653741287350186,0.0028007906377158346,0.0006262758256677592,0.19267883910726183,0.028135138302998092,0.006291208180186181,2350
vicsek,rho_1_over_pi,5.2000000000000002,20,0.16092383913746058,0.001794455389054122,0.0004012524232515849,0.1984468687541639,0.040206373467693214,0.008990418420250596,2100
vicsek,rho_1_over_pi,5.4000000000000004,20,0.158750815847103,0.0016367482709169546,0.00036598803958255526,0.1710599183877415,0.027828659435201433,0.006222677421980131,2500
vicsek,rho_1_over_pi,5.5999999999999996,20,0.1581536461047595,0.0028324590422569634,0.0006333570961970519,0.1659830946035976,0.024544728759873097,0.005488368199637036,2800
vicsek,rho_1_over_pi,5.7999999999999998,20,0.15772464185310076,0.001687016766882031,0.0003772284169930137,0.1799123500999334,0.034473012834682674,0.007708400008757318,2850
vicsek,rho_1_over_pi,6.2000000000000002,20,0.15747553689992727,0.0020040272270090737,0.00044811411083526913,0.1598403147901399,0.03727336885159193,0.008334578650258282,2500
