model,rho_label,eta,t,va_mean,va_stdev
voter,rho_2,0.40000000000000002,1750,0.4962676894347875,0.1861819370762562
voter,rho_2,0.40000000000000002,1800,0.49311037767830507,0.1850373311003096
voter,rho_2,0.40000000000000002,1850,0.4050964218841263,0.15741513755265335
voter,rho_2,0.40000000000000002,1900,0.44525977842603587,0.1956428713573315
voter,rho_2,0.40000000000000002,1950,0.4818105575065165,0.21807573795687976
voter,rho_2,0.40000000000000002,2000,0.4637358861047848,0.2015002172875059
voter,rho_2,0.40000000000000002,2050,0.48033081604932154,0.1724881270408857
voter,rho_2,0.40000000000000002,2100,0.44745973159373165,0.17133339719454357
voter,rho_2,0.40000000000000002,2150,0.4753980699991498,0.16833054698783695
voter,rho_2,0.40000000000000002,2200,0.4486118323561204,0.1989280848089072
voter,rho_2,0.40000000000000002,2250,0.4248256389482192,0.19200243348973126
voter,rho_2,0.40000000000000002,2300,0.42299860593749017,0.1903610903099466
voter,rho_2,0.40000000000000002,2350,0.408318484720983,0.18339744359366741
voter,rho_2,0.40000000000000002,2400,0.44396993800865864,0.17310522348748436
voter,rho_2,0.40000000000000002,2450,0.4174207057245016,0.16922267338771088
voter,rho_2,0.40000000000000002,2500,0.460221132197802,0.2070072296005547
voter,rho_2,0.40000000000000002,2550,0.43222615363331285,0.16219321916994428
voter,rho_2,0.40000000000000002,2600,0.4387215217388298,0.16714521026977755
voter,rho_2,0.40000000000000002,2650,0.45180177960843243,0.18178746366012843
voter,rho_2,0.40000000000000002,2700,0.47112928655097824,0.2057421128343607
voter,rho_2,0.40000000000000002,2750,0.4736115581504724,0.14105168869781806
voter,rho_2,0.40000000000000002,2800,0.5117983262039136,0.13980783919952805
voter,rho_2,0.40000000000000002,2850,0.5109411753795711,0.2060998744266416
voter,rho_2,0.40000000000000002,2900,0.46402882103686827,0.20462256911129564
voter,rho_2,0.40000000000000002,2950,0.4731667518099898,0.21075827733247415
voter,rho_2,0.40000000000000002,3000,0.5147990744022005,0.18235717503359067
voter,rho_2,0.5,0,0.06435765496520422,0.025853411803750868
voter,rho_2,0.5,50,0.28161365960207674,0.142157603473181
voter,rho_2,0.5,100,0.23491936532188012,0.1586586227382328
voter,rho_2,0.5,150,0.3357030573760883,0.16742702243038948
voter,rho_2,0.5,200,0.3572230044254183,0.18962473449178616
voter,rho_2,0.5,250,0.3852365780047611,0.14796374715721858
voter,rho_2,0.5,300,0.3920797717930109,0.17719386239822393
voter,rho_2,0.5,350,0.38625907790323905,0.15665933070447305
voter,rho_2,0.5,400,0.34125082613253344,0.13769120542916985
voter,rho_2,0.5,450,0.3497313681987128,0.16076456323198834
voter,rho_2,0.5,500,0.3804631026725287,0.19342105591132291
voter,rho_2,0.5,550,0.292886132426772,0.19226301072482407
voter,rho_2,0.5,600,0.344999314964601,0.14003291329162423
voter,rho_2,0.5,650,0.37275157081942006,0.1884129673909053
voter,rho_2,0.5,700,0.3377207547424696,0.1477803696141123
voter,rho_2,0.5,750,0.3328164322283286,0.14495855297564145
voter,rho_2,0.5,800,0.3399196134019423,0.15072857389062372
voter,rho_2,0.5,850,0.3061098668917731,0.15375033854798817
voter,rho_2,0.5,900,0.2750798252701891,0.13843076378793268
voter,rho_2,0.5,950,0.349747144021317,0.16180278847531462
voter,rho_2,0.5,1000,0.4044302181128555,0.16498861860191164
voter,rho_2,0.5,1050,0.39609802460125026,0.16965259138026792
voter,rho_2,0.5,1100,0.34818818469017343,0.147188608136833
voter,rho_2,0.5,1150,0.4077010660838661,0.1638966110085769
voter,rho_2,0.5,1200,0.42006021756768275,0.16259931187671103
voter,rho_2,0.5,1250,0.44099869737946307,0.1661255420287606
voter,rho_2,0.5,1300,0.4083169217602734,0.18821991096633012
voter,rho_2,0.5,1350,0.3591342505223099,0.1609654862081183
voter,rho_2,0.5,1400,0.3918445517656531,0.20513235690821768
voter,rho_2,0.5,1450,0.392086665220147,0.14806033980192446
voter,rho_2,0.5,1500,0.44052231158440797,0.18615920558374893
voter,rho_2,0.5,1550,0.4191336547401595,0.18132513421183444
voter,rho_2,0.5,1600,0.40412119823317927,0.18234971477237596
voter,rho_2,0.5,1650,0.46631862757330256,0.20213071040798347
voter,rho_2,0.5,1700,0.3553288357390207,0.18650430519509814
voter,rho_2,0.5,1750,0.38433795115801267,0.17306891160018537
voter,rho_2,0.5,1800,0.4743045110014161,0.1601123007442046
voter,rho_2,0.5,1850,0.44303571201265524,0.14238910009204464
voter,rho_2,0.5,1900,0.4523029491091333,0.17308920544513914
voter,rho_2,0.5,1950,0.4232922505667558,0.17327510186490033
voter,rho_2,0.5,2000,0.37728768116056255,0.13599786294214974
voter,rho_2,0.5,2050,0.420510750852913,0.13534788070249182
voter,rho_2,0.5,2100,0.37717312473035347,0.17121246524899134
voter,rho_2,0.5,2150,0.3992935388919264,0.09872227564441602
voter,rho_2,0.5,2200,0.40079050127364396,0.1860616930971905
voter,rho_2,0.5,2250,0.47569300613612614,0.16973622362814186
voter,rho_2,0.5,2300,0.44579126972271277,0.2074933027229674
voter,rho_2,0.5,2350,0.47454346600004077,0.18847761846729882
voter,rho_2,0.5,2400,0.510503383519243,0.18391058884534436
voter,rho_2,0.5,2450,0.4480973370128911,0.16676475699943033
voter,rho_2,0.5,2500,0.4024990818104005,0.1790835180446241
voter,rho_2,0.5,2550,0.4383167780293474,0.14771704817484754
voter,rho_2,0.5,2600,0.3685805876697431,0.1696348866958837
voter,rho_2,0.5,2650,0.3575296732717417,0.1393795602416818
voter,rho_2,0.5,2700,0.3995582103681472,0.1669049543718045
voter,rho_2,0.5,2750,0.4257099764324768,0.15111198513265112
voter,rho_2,0.5,2800,0.4505113721775008,0.18157449068325204
voter,rho_2,0.5,2850,0.3670120169118509,0.15379551981534212
voter,rho_2,0.5,2900,0.4009068258410954,0.16525939907206913
voter,rho_2,0.5,2950,0.4390386739666625,0.20338382215937278
voter,rho_2,0.5,3000,0.43238355311541465,0.18964824478986025
voter,rho_2,0.59999999999999998,0,0.0620273039261743,0.0379204563347745
voter,rho_2,0.59999999999999998,50,0.23465504075970373,0.13242408717131315
voter,rho_2,0.59999999999999998,100,0.27304982653179566,0.1556396984967296
voter,rho_2,0.59999999999999998,150,0.2722694061623742,0.13653862511444087
voter,rho_2,0.59999999999999998,200,0.2238794587038066,0.09397687058675012
voter,rho_2,0.59999999999999998,250,0.3376634109988473,0.1318200251525797
voter,rho_2,0.59999999999999998,300,0.25237652348579215,0.1622109014252406
voter,rho_2,0.59999999999999998,350,0.3159372334609684,0.1527640400920826
voter,rho_2,0.59999999999999998,400,0.34906782662263736,0.1527976680691528
voter,rho_2,0.59999999999999998,450,0.35020251991485546,0.1409758890443277
voter,rho_2,0.59999999999999998,500,0.26954763904746304,0.11384612065592059
voter,rho_2,0.59999999999999998,550,0.2871491427466361,0.13174868312187327
voter,rho_2,0.59999999999999998,600,0.3771285902680316,0.15586964844547824
voter,rho_2,0.59999999999999998,650,0.3094497879689401,0.1622599148662354
voter,rho_2,0.59999999999999998,700,0.38645526098739397,0.1596202285782799
voter,rho_2,0.59999999999999998,750,0.34319327042977066,0.15116799319383756
voter,rho_2,0.59999999999999998,800,0.29393315085044286,0.11247667968445946
voter,rho_2,0.59999999999999998,850,0.2783827376470747,0.11720747379036174
voter,rho_2,0.59999999999999998,900,0.3087098131054212,0.1496665017269292
voter,rho_2,0.59999999999999998,950,0.30966159438370383,0.14513324661673205
voter,rho_2,0.59999999999999998,1000,0.3318274331057252,0.1430319369769129
voter,rho_2,0.59999999999999998,1050,0.35012817324584594,0.1669203600363372
voter,rho_2,0.59999999999999998,1100,0.31294332086979987,0.15290379503027457
voter,rho_2,0.59999999999999998,1150,0.3665094562487155,0.15551245070862624
voter,rho_2,0.59999999999999998,1200,0.34027241653820317,0.15285241456437265
voter,rho_2,0.59999999999999998,1250,0.3465992079886537,0.1438148824540471
voter,rho_2,0.59999999999999998,1300,0.2788623727057412,0.15088741939827552
voter,rho_2,0.59999999999999998,1350,0.31310595707353545,0.15872054447737016
voter,rho_2,0.59999999999999998,1400,0.36783053238660063,0.1802003294785237
voter,rho_2,0.59999999999999998,1450,0.3415058798107176,0.1558635574365296
voter,rho_2,0.59999999999999998,1500,0.33244786888959654,0.1756299690549091
voter,rho_2,0.59999999999999998,1550,0.35792315992412144,0.13003195298768833
voter,rho_2,0.59999999999999998,1600,0.2742521235982071,0.11677414153860215
voter,rho_2,0.59999999999999998,1650,0.2818386331924276,0.10871405499995565
voter,rho_2,0.59999999999999998,1700,0.32000323885174364,0.12938951405075996
voter,rho_2,0.59999999999999998,1750,0.32480063286986005,0.1657710647253034
voter,rho_2,0.59999999999999998,1800,0.3079330332325448,0.16977910525767856
voter,rho_2,0.59999999999999998,1850,0.35157153612547365,0.16590223839558638
voter,rho_2,0.59999999999999998,1900,0.3756537920273971,0.15493089092444592
voter,rho_2,0.59999999999999998,1950,0.3284380544133564,0.17608199160614635
voter,rho_2,0.59999999999999998,2000,0.2945303970991742,0.13126708461258457
voter,rho_2,0.59999999999999998,2050,0.34371176216698374,0.17592808195301418
voter,rho_2,0.59999999999999998,2100,0.3582809280107749,0.15234362216782055
voter,rho_2,0.59999999999999998,2150,0.36849380974255086,0.18606806803012976
voter,rho_2,0.59999999999999998,2200,0.4057805494113066,0.16643903979530167
voter,rho_2,0.59999999999999998,2250,0.33070649578137223,0.1392841831695527
voter,rho_2,0.59999999999999998,2300,0.35274790994473615,0.1381412081544884
voter,rho_2,0.59999999999999998,2350,0.33340602442488915,0.14859622583775908
voter,rho_2,0.59999999999999998,2400,0.28553392959694357,0.14404333662862884
voter,rho_2,0.59999999999999998,2450,0.3227911691300228,0.14888839947121493
voter,rho_2,0.59999999999999998,2500,0.34237873763574195,0.19282264012129582
voter,rho_2,0.59999999999999998,2550,0.32513571091671983,0.1396905639374682
voter,rho_2,0.59999999999999998,2600,0.30532941155623383,0.15095615774965165
voter,rho_2,0.59999999999999998,2650,0.324497015163838,0.125875066315516
voter,rho_2,0.59999999999999998,2700,0.33011392780483906,0.18262472436773797
voter,rho_2,0.59999999999999998,2750,0.2764409116479971,0.12957125710067408
voter,rho_2,0.59999999999999998,2800,0.34157975707161564,0.12027628563292217
voter,rho_2,0.59999999999999998,2850,0.36013044725735066,0.19061532559674463
voter,rho_2,0.59999999999999998,2900,0.3306983789954911,0.13715478915175586
voter,rho_2,0.59999999999999998,2950,0.29590793886236677,0.1283449883275557
voter,rho_2,0.59999999999999998,3000,0.30900368924348187,0.10768167705361785
